usage_id,account_id,usage_date,feature_name,usage_count,duration_sec
4098,10933,2026-02-14,Analytics,5,1513
4099,10933,2026-02-21,Integrations,8,316
4100,10933,2025-09-01,Automation,13,1277
4101,10933,2025-08-31,Analytics,11,626
4102,10933,2025-07-06,Reporting,8,348
4103,10933,2026-04-21,Integrations,7,1329
4104,10933,2025-10-03,Reporting,9,794
4105,10933,2026-03-20,Automation,10,1336
4106,10933,2026-02-12,Reporting,6,379
4107,10935,2026-05-16,Analytics,5,1310
4108,10935,2026-03-10,Reporting,1,993
4109,10935,2026-01-19,Collaboration,5,349
4110,10935,2025-11-24,Reporting,1,652
4111,10935,2025-09-29,Reporting,6,1141
4112,10935,2026-02-13,Reporting,2,858
4113,10935,2026-05-30,Integrations,6,630
4114,10936,2026-08-07,Automation,9,581
4115,10937,2025-09-19,Collaboration,35,421
4116,10937,2025-08-14,Integrations,30,659
4117,10937,2025-09-28,Collaboration,37,790
4118,10937,2025-11-22,Collaboration,43,813
4119,10938,2026-04-22,Automation,61,1077
4120,10938,2026-05-06,Reporting,59,280
4121,10938,2025-12-11,Analytics,50,710
4122,10939,2026-06-11,Reporting,60,1662
4123,10939,2026-01-08,Collaboration,48,1721
4124,10939,2025-12-15,Analytics,44,1397
4125,10939,2026-01-20,Automation,50,1464
4126,10939,2026-04-03,Analytics,54,1740
4127,10939,2026-05-27,Automation,46,204
4128,10939,2025-12-31,Reporting,42,358
4129,10939,2026-01-07,Integrations,43,953
4130,10940,2026-06-09,Reporting,15,175
4131,10940,2026-08-17,Collaboration,26,1593
4132,10941,2026-04-17,Analytics,41,1320
4133,10942,2025-11-18,Collaboration,12,842
4134,10942,2026-07-26,Analytics,9,946
4135,10942,2026-05-12,Reporting,7,696
4136,10942,2026-01-01,Automation,9,625
4137,10942,2025-10-30,Automation,2,1005
4138,10942,2026-01-24,Reporting,7,1283
4139,10942,2026-01-18,Collaboration,6,1125
4140,10942,2025-11-30,Reporting,4,1775
4141,10943,2026-08-02,Analytics,4,225
4142,10944,2026-03-19,Collaboration,7,837
4143,10944,2026-08-01,Integrations,14,1495
4144,10944,2026-02-12,Automation,5,461
4145,10944,2026-06-19,Automation,8,241
4146,10944,2025-11-10,Collaboration,8,1715
4147,10944,2026-01-05,Integrations,9,1344
4148,10944,2026-06-26,Automation,8,1709
4149,10945,2026-01-28,Integrations,8,109
4150,10945,2026-03-11,Automation,8,1112
4151,10945,2026-05-04,Collaboration,9,1224
4152,10945,2026-03-23,Analytics,9,1765
4153,10945,2025-05-27,Reporting,8,983
4154,10945,2025-09-13,Collaboration,7,286
4155,10946,2026-03-06,Analytics,7,1413
4156,10946,2025-08-09,Reporting,15,900
4157,10946,2025-08-07,Integrations,10,335
4158,10946,2025-12-09,Collaboration,6,1580
4159,10946,2025-08-08,Collaboration,8,1217
4160,10946,2026-04-04,Collaboration,12,1412
4161,10946,2026-04-28,Integrations,9,1717
4162,10946,2026-02-07,Automation,6,127
4163,10948,2025-07-28,Integrations,33,1628
4164,10948,2026-04-05,Collaboration,30,1519
4165,10948,2026-04-22,Integrations,44,887
4166,10948,2025-09-16,Collaboration,32,1517
4167,10948,2026-02-19,Analytics,39,1421
4168,10948,2026-04-26,Collaboration,37,1464
4169,10948,2026-05-11,Integrations,49,611
4170,10949,2026-08-17,Automation,6,1755
4171,10950,2025-10-31,Analytics,7,1541
4172,10950,2026-03-16,Integrations,6,1388
4173,10950,2026-02-06,Collaboration,4,768
4174,10950,2025-09-20,Analytics,8,326
4175,10950,2026-05-23,Reporting,9,1345
4176,10950,2026-02-01,Reporting,2,1027
4177,10950,2025-10-31,Collaboration,9,1336
4178,10950,2026-03-03,Analytics,4,934
4179,10951,2025-08-05,Reporting,1,1417
4180,10951,2025-04-28,Reporting,2,411
4181,10951,2025-07-29,Integrations,4,409
4182,10951,2025-10-17,Automation,3,329
4183,10951,2025-08-14,Analytics,4,772
4184,10951,2025-09-12,Reporting,1,1411
4185,10952,2025-10-30,Collaboration,14,484
4186,10952,2025-11-19,Collaboration,21,1690
4187,10952,2025-12-20,Reporting,20,391
4188,10953,2026-05-07,Integrations,0,1179
4189,10953,2026-06-22,Automation,3,683
4190,10953,2026-08-24,Automation,6,988
4191,10953,2026-03-30,Reporting,1,1435
4192,10954,2025-10-04,Analytics,11,95
4193,10954,2026-03-29,Analytics,5,927
4194,10954,2026-07-26,Analytics,4,982
4195,10954,2026-04-30,Automation,7,515
4196,10954,2026-02-22,Integrations,9,564
4197,10954,2026-06-05,Analytics,8,1685
4198,10954,2026-05-16,Reporting,5,1761
4199,10954,2026-05-27,Integrations,8,699
4200,10954,2026-05-19,Collaboration,4,1493
4201,10955,2026-05-31,Analytics,3,132
4202,10955,2026-05-23,Collaboration,7,1204
4203,10955,2026-04-21,Integrations,12,552
4204,10955,2026-06-09,Collaboration,8,1483
4205,10955,2026-05-13,Analytics,3,1475
4206,10956,2026-01-04,Reporting,31,330
4207,10956,2026-01-31,Analytics,37,578
4208,10956,2026-02-06,Reporting,39,434
4209,10957,2025-10-04,Automation,26,381
4210,10957,2026-08-15,Automation,24,188
4211,10957,2025-12-09,Reporting,25,537
4212,10957,2025-10-18,Analytics,24,1473
4213,10958,2026-05-07,Automation,14,121
4214,10958,2026-06-09,Analytics,21,1648
4215,10958,2026-01-22,Integrations,14,504
4216,10958,2026-07-18,Integrations,18,175
4217,10958,2026-08-18,Integrations,20,1222
4218,10959,2026-08-12,Reporting,18,32
4219,10960,2025-09-23,Analytics,41,1470
4220,10960,2026-02-11,Collaboration,39,396
4221,10960,2026-04-23,Collaboration,36,914
4222,10960,2025-12-11,Integrations,26,316
4223,10960,2025-09-28,Reporting,37,370
4224,10960,2025-12-17,Collaboration,38,887
4225,10960,2025-09-28,Analytics,41,586
4226,10960,2026-05-27,Reporting,28,608
4227,10961,2025-04-18,Automation,114,1311
4228,10961,2026-05-23,Analytics,81,1141
4229,10961,2025-05-02,Analytics,112,787
4230,10961,2025-05-23,Analytics,84,1168
4231,10961,2026-01-08,Automation,81,797
4232,10962,2025-09-06,Integrations,18,1391
4233,10962,2026-07-31,Integrations,25,478
4234,10962,2025-12-16,Automation,9,1090
4235,10962,2026-07-10,Analytics,29,1504
4236,10962,2025-10-26,Integrations,32,942
4237,10962,2026-01-28,Analytics,37,1712
4238,10963,2026-05-23,Automation,21,510
4239,10964,2025-10-12,Automation,34,88
4240,10964,2025-07-10,Collaboration,32,52
4241,10964,2026-05-03,Collaboration,36,471
4242,10964,2026-01-13,Reporting,35,1752
4243,10964,2026-01-29,Analytics,44,1089
4244,10965,2026-08-13,Reporting,47,438
4245,10966,2026-02-06,Collaboration,9,151
4246,10966,2026-06-14,Reporting,6,878
4247,10966,2026-04-25,Reporting,6,409
4248,10966,2026-07-16,Integrations,5,283
4249,10967,2026-05-11,Integrations,3,1137
4250,10967,2026-01-13,Integrations,4,658
4251,10967,2026-07-03,Integrations,7,435
4252,10968,2025-10-05,Analytics,5,649
4253,10968,2026-07-31,Collaboration,1,1605
4254,10968,2025-08-05,Collaboration,3,93
4255,10968,2026-07-06,Integrations,4,85
4256,10968,2025-11-19,Automation,4,756
4257,10968,2026-07-10,Automation,4,1345
4258,10968,2026-08-06,Automation,2,206
4259,10968,2025-10-25,Reporting,4,135
4260,10968,2026-06-06,Integrations,2,886
4261,10969,2026-08-09,Collaboration,17,1336
4262,10969,2026-08-19,Automation,11,664
4263,10970,2026-01-18,Integrations,10,1490
4264,10970,2026-02-12,Reporting,17,1718
4265,10970,2025-12-16,Integrations,14,96
4266,10970,2025-12-30,Collaboration,11,432
4267,10970,2025-03-18,Reporting,15,506
4268,10970,2025-08-31,Integrations,14,918
4269,10970,2025-11-06,Collaboration,5,561
4270,10970,2026-02-06,Integrations,10,1176
4271,10970,2025-08-14,Reporting,5,601
4272,10971,2025-11-22,Analytics,6,1070
4273,10971,2025-11-10,Automation,10,1057
4274,10971,2026-07-12,Integrations,7,728
4275,10971,2026-06-27,Analytics,8,1257
4276,10971,2025-08-18,Analytics,6,1497
4277,10971,2025-10-10,Reporting,7,531
4278,10971,2026-02-19,Collaboration,3,462
4279,10971,2026-01-16,Reporting,7,428
4280,10971,2025-10-08,Reporting,8,739
4281,10971,2026-02-02,Collaboration,6,781
4282,10972,2026-05-21,Collaboration,29,927
4283,10972,2025-12-13,Integrations,36,555
4284,10972,2026-08-02,Analytics,34,448
4285,10972,2025-10-25,Integrations,38,908
4286,10972,2026-03-09,Reporting,34,287
4287,10972,2026-07-26,Analytics,31,115
4288,10972,2026-02-02,Integrations,27,78
4289,10973,2026-03-19,Collaboration,8,1374
4290,10973,2026-03-11,Reporting,15,301
4291,10973,2026-06-19,Integrations,5,574
4292,10973,2026-01-25,Automation,12,822
4293,10973,2026-03-15,Reporting,7,601
4294,10973,2026-05-04,Analytics,13,1595
4295,10973,2026-06-10,Automation,10,1278
4296,10974,2025-12-08,Integrations,25,1261
4297,10974,2025-12-15,Integrations,28,1592
4298,10974,2026-04-29,Reporting,23,1651
4299,10974,2026-06-20,Integrations,17,1730
4300,10974,2025-10-18,Reporting,25,1768
4301,10974,2026-02-07,Analytics,19,1028
4302,10975,2026-01-24,Analytics,1,40
4303,10975,2025-12-10,Automation,5,1766
4304,10975,2025-08-22,Reporting,8,266
4305,10975,2026-03-17,Collaboration,3,148
4306,10975,2026-03-07,Integrations,8,981
4307,10975,2026-03-28,Reporting,8,1783
4308,10975,2025-09-29,Reporting,4,1489
4309,10976,2026-04-22,Integrations,8,1551
4310,10976,2025-06-02,Integrations,8,524
4311,10976,2025-10-27,Analytics,14,1507
4312,10976,2026-01-25,Collaboration,6,812
4313,10976,2026-05-22,Integrations,14,240
4314,10977,2025-03-08,Automation,34,947
4315,10977,2025-03-19,Analytics,25,168
4316,10977,2025-03-08,Automation,37,953
4317,10977,2025-04-21,Integrations,27,1146
4318,10977,2026-04-17,Automation,21,503
4319,10977,2026-04-07,Integrations,30,1118
4320,10977,2025-12-03,Analytics,32,1332
4321,10977,2025-11-22,Reporting,28,42
4322,10978,2026-01-19,Collaboration,23,1169
4323,10978,2026-03-11,Reporting,28,720
4324,10978,2026-08-11,Collaboration,34,1079
4325,10978,2026-02-21,Analytics,34,1057
4326,10978,2026-04-21,Integrations,36,1039
4327,10979,2025-08-18,Analytics,84,1693
4328,10979,2025-10-22,Automation,89,1012
4329,10979,2025-11-03,Collaboration,83,1337
4330,10980,2026-07-27,Collaboration,22,1427
4331,10980,2026-02-19,Analytics,28,1384
4332,10980,2026-03-22,Automation,20,1620
4333,10981,2026-01-23,Collaboration,20,606
4334,10981,2026-01-11,Collaboration,31,1217
4335,10981,2026-04-21,Collaboration,27,617
4336,10981,2026-07-09,Analytics,37,819
4337,10981,2026-02-28,Reporting,38,369
4338,10981,2026-01-06,Collaboration,30,1160
4339,10981,2026-01-15,Integrations,29,1764
4340,10982,2026-07-14,Reporting,13,1096
4341,10982,2026-06-23,Integrations,8,1531
4342,10982,2026-03-08,Integrations,10,1237
4343,10983,2026-04-12,Collaboration,9,345
4344,10983,2026-05-16,Collaboration,13,703
4345,10983,2025-12-02,Collaboration,9,1637
4346,10983,2026-01-23,Automation,9,962
4347,10983,2026-06-24,Reporting,14,1033
4348,10984,2026-08-20,Reporting,1,1721
4349,10984,2026-04-16,Integrations,4,745
4350,10984,2026-04-18,Collaboration,4,975
4351,10984,2026-07-16,Analytics,5,543
4352,10984,2026-06-13,Analytics,2,586
4353,10984,2026-02-07,Collaboration,4,78
4354,10985,2026-07-31,Integrations,18,1068
4355,10986,2026-06-22,Analytics,21,1352
4356,10986,2026-06-11,Reporting,27,1684
4357,10986,2026-07-03,Reporting,26,1447
4358,10986,2026-05-28,Analytics,25,1332
4359,10986,2026-08-08,Automation,29,275
4360,10986,2026-07-24,Analytics,22,102
4361,10987,2026-04-22,Analytics,4,1646
4362,10987,2026-02-23,Reporting,8,829
4363,10987,2026-05-31,Integrations,5,1618
4364,10987,2026-05-30,Automation,8,1258
4365,10988,2025-09-17,Collaboration,31,277
4366,10988,2026-07-11,Collaboration,20,729
4367,10988,2025-08-05,Collaboration,22,57
4368,10988,2026-05-16,Collaboration,21,1542
4369,10988,2026-07-18,Automation,22,106
4370,10988,2025-09-08,Analytics,30,950
4371,10988,2025-08-27,Automation,15,224
4372,10988,2025-10-09,Reporting,17,838
4373,10989,2026-05-17,Automation,6,903
4374,10989,2025-09-23,Reporting,13,950
4375,10989,2025-12-27,Analytics,8,1569
4376,10989,2025-11-09,Analytics,12,759
4377,10989,2026-03-13,Automation,16,67
4378,10989,2026-07-20,Reporting,12,87
4379,10989,2026-04-04,Collaboration,13,617
4380,10989,2026-02-08,Reporting,7,1582
4381,10989,2025-10-24,Integrations,8,1264
4382,10989,2025-07-21,Analytics,12,494
4383,10989,2025-10-26,Reporting,10,1413
4384,10990,2026-08-18,Integrations,8,967
4385,10990,2026-04-20,Analytics,10,569
4386,10990,2026-05-19,Collaboration,4,1705
4387,10991,2026-08-07,Collaboration,5,1030
4388,10991,2026-05-20,Reporting,6,1117
4389,10991,2026-03-21,Reporting,5,1568
4390,10991,2025-08-16,Analytics,7,1331
4391,10992,2026-04-30,Analytics,5,1265
4392,10992,2026-01-15,Analytics,2,1077
4393,10992,2026-01-18,Analytics,5,972
4394,10992,2026-07-03,Automation,7,281
4395,10992,2026-06-04,Automation,8,855
4396,10992,2026-02-02,Integrations,10,1476
4397,10992,2026-05-04,Automation,9,722
4398,10993,2026-05-18,Collaboration,95,1190
4399,10993,2025-05-03,Automation,126,1481
4400,10993,2026-02-13,Automation,117,1683
4401,10993,2026-01-02,Integrations,116,560
4402,10993,2025-07-12,Automation,109,922
4403,10993,2026-01-05,Integrations,104,377
4404,10993,2025-11-30,Collaboration,113,451
4405,10993,2025-11-08,Automation,108,617
4406,10994,2026-05-22,Integrations,4,1710
4407,10994,2026-02-15,Reporting,8,245
4408,10994,2026-07-08,Collaboration,8,562
4409,10994,2026-01-21,Integrations,8,287
4410,10994,2026-02-01,Automation,1,424
4411,10994,2025-10-01,Integrations,4,1043
4412,10995,2025-12-08,Collaboration,40,112
4413,10995,2026-01-07,Collaboration,40,597
4414,10995,2025-12-05,Collaboration,35,750
4415,10995,2026-01-24,Reporting,42,1043
4416,10995,2026-04-27,Collaboration,31,484
4417,10995,2026-08-04,Automation,19,874
4418,10995,2025-11-17,Automation,36,1569
4419,10996,2026-08-21,Reporting,11,359
4420,10997,2026-06-17,Integrations,4,536
4421,10997,2025-12-19,Reporting,2,1095
4422,10998,2026-03-27,Analytics,7,47
4423,10998,2025-10-29,Analytics,4,1307
4424,10998,2026-03-10,Reporting,7,1027
4425,10998,2025-09-16,Analytics,6,757
4426,10998,2026-03-25,Reporting,5,984
4427,10998,2026-01-23,Reporting,3,617
4428,10998,2026-07-05,Analytics,6,1722
4429,10998,2025-09-16,Collaboration,12,94
4430,11000,2025-12-15,Automation,12,847
4431,11000,2025-12-08,Automation,11,1328
4432,11000,2025-12-07,Analytics,15,71
4433,11001,2026-08-07,Reporting,33,976
4434,11002,2026-06-25,Integrations,8,911
4435,11002,2026-06-19,Automation,9,1667
4436,11002,2026-05-31,Analytics,4,1181
4437,11003,2026-05-05,Integrations,27,1536
4438,11003,2026-07-30,Integrations,31,100
4439,11003,2026-07-01,Automation,23,1376
4440,11003,2026-06-04,Integrations,21,211
4441,11003,2026-07-15,Collaboration,20,347
4442,11003,2026-08-19,Collaboration,23,584
4443,11003,2026-03-02,Analytics,22,1632
4444,11004,2026-07-11,Collaboration,22,640
4445,11005,2026-01-06,Collaboration,8,1788
4446,11005,2026-01-31,Reporting,6,421
4447,11005,2025-08-02,Collaboration,5,1604
4448,11006,2026-07-22,Automation,8,1188
4449,11006,2026-07-18,Reporting,3,1071
4450,11006,2026-08-19,Collaboration,6,1539
4451,11007,2026-07-03,Reporting,119,1784
4452,11007,2026-07-31,Analytics,121,458
4453,11007,2026-08-12,Collaboration,122,71
4454,11008,2026-05-07,Automation,5,1626
4455,11008,2025-12-15,Integrations,6,937
4456,11008,2025-12-01,Integrations,6,393
4457,11008,2026-07-31,Collaboration,4,1638
4458,11008,2026-02-06,Integrations,2,1188
4459,11008,2025-12-14,Analytics,3,41
4460,11009,2026-06-12,Reporting,11,882
4461,11009,2026-04-12,Analytics,15,756
4462,11009,2026-04-14,Collaboration,11,848
4463,11010,2025-12-26,Collaboration,12,182
4464,11010,2026-07-21,Analytics,6,972
4465,11010,2026-06-07,Reporting,4,1344
4466,11010,2026-04-08,Reporting,7,374
4467,11010,2026-06-27,Reporting,9,851
4468,11011,2026-03-16,Analytics,12,611
4469,11011,2025-11-09,Collaboration,13,947
4470,11011,2025-08-26,Collaboration,9,629
4471,11011,2025-10-11,Automation,18,684
4472,11011,2025-10-03,Collaboration,14,1725
4473,11011,2026-01-16,Integrations,13,1135
4474,11011,2025-07-27,Reporting,13,985
4475,11011,2026-05-02,Analytics,11,1542
4476,11011,2025-09-25,Integrations,12,1470
4477,11011,2026-01-08,Integrations,8,1560
4478,11011,2026-07-10,Integrations,15,1758
4479,11012,2026-05-12,Automation,28,790
4480,11012,2026-06-23,Reporting,44,813
4481,11013,2026-07-14,Automation,49,1171
4482,11013,2026-06-12,Automation,41,776
4483,11013,2026-03-18,Integrations,39,1427
4484,11014,2026-04-13,Automation,6,301
4485,11014,2025-08-30,Analytics,7,696
4486,11014,2025-08-12,Analytics,11,1583
4487,11014,2026-04-07,Analytics,6,1478
4488,11014,2026-04-15,Analytics,14,334
4489,11014,2026-02-01,Analytics,9,1644
4490,11014,2026-01-25,Integrations,5,792
4491,11014,2026-01-19,Integrations,13,1319
4492,11014,2026-02-23,Integrations,5,837
4493,11014,2026-08-22,Integrations,6,1612
4494,11014,2025-10-20,Collaboration,10,550
4495,11015,2026-01-03,Automation,42,1769
4496,11015,2026-02-10,Reporting,47,1639
4497,11015,2026-07-26,Analytics,40,1086
4498,11017,2026-08-11,Analytics,3,322
4499,11017,2026-01-09,Analytics,5,496
4500,11017,2026-05-02,Automation,4,667
4501,11017,2026-06-25,Collaboration,6,395
4502,11017,2026-02-01,Collaboration,7,798
4503,11017,2026-04-23,Analytics,6,985
4504,11018,2026-04-12,Reporting,10,66
4505,11018,2026-04-08,Reporting,12,1703
4506,11018,2026-08-06,Reporting,19,604
4507,11018,2026-06-12,Reporting,13,734
4508,11018,2026-07-27,Automation,19,1689
4509,11018,2026-07-25,Integrations,14,1620
4510,11019,2025-05-04,Automation,217,1143
4511,11019,2025-02-19,Analytics,209,450
4512,11019,2025-02-16,Automation,251,1434
4513,11020,2025-11-11,Reporting,5,375
4514,11020,2026-03-15,Reporting,10,1363
4515,11020,2026-01-26,Automation,8,301
4516,11020,2025-09-12,Reporting,8,1215
4517,11020,2025-12-16,Analytics,8,316
4518,11020,2026-02-10,Analytics,5,525
4519,11020,2026-03-13,Analytics,8,1699
4520,11020,2025-08-11,Automation,8,1154
4521,11021,2025-03-16,Collaboration,3,1498
4522,11022,2025-05-11,Reporting,13,822
4523,11022,2025-11-13,Collaboration,14,534
4524,11022,2025-05-19,Integrations,18,545
4525,11024,2026-06-14,Reporting,7,1273
4526,11024,2026-07-18,Analytics,8,712
4527,11024,2026-07-20,Analytics,13,1172
4528,11024,2026-08-19,Collaboration,11,684
4529,11024,2026-05-31,Integrations,10,474
4530,11025,2026-07-25,Analytics,4,1337
4531,11026,2025-10-07,Collaboration,42,1743
4532,11026,2026-03-14,Analytics,25,1625
4533,11026,2025-04-06,Integrations,36,656
4534,11027,2025-05-15,Analytics,5,231
4535,11027,2026-01-30,Analytics,8,508
4536,11027,2025-07-13,Analytics,9,184
4537,11027,2025-07-16,Integrations,5,861
4538,11027,2026-03-29,Collaboration,7,501
4539,11027,2025-09-20,Integrations,2,1178
4540,11027,2025-11-02,Automation,13,1019
4541,11027,2025-04-07,Integrations,14,1227
4542,11027,2025-08-20,Analytics,14,941
4543,11027,2025-12-26,Analytics,10,1672
4544,11027,2025-03-29,Automation,10,333
4545,11028,2025-07-12,Analytics,10,1429
4546,11028,2025-11-18,Integrations,9,366
4547,11028,2026-01-10,Collaboration,4,211
4548,11028,2025-08-10,Automation,8,1238
4549,11028,2025-12-25,Reporting,7,831
4550,11028,2026-05-16,Automation,9,1318
4551,11028,2026-04-29,Collaboration,11,1531
4552,11028,2025-07-06,Analytics,6,962
4553,11028,2026-04-09,Automation,2,308
4554,11028,2026-01-24,Integrations,7,374
4555,11028,2025-12-08,Collaboration,6,843
4556,11029,2026-07-02,Integrations,13,907
4557,11029,2026-01-19,Integrations,10,1345
4558,11029,2026-03-22,Automation,7,673
4559,11029,2026-06-27,Integrations,9,1448
4560,11029,2026-05-06,Analytics,8,1044
4561,11030,2025-09-30,Analytics,5,212
4562,11030,2025-09-27,Automation,6,637
4563,11030,2025-11-23,Integrations,8,387
4564,11030,2026-03-21,Analytics,6,1436
4565,11030,2026-03-24,Analytics,9,738
4566,11030,2026-08-03,Collaboration,6,958
4567,11030,2026-03-25,Automation,10,1570
4568,11030,2025-12-12,Analytics,4,1502
4569,11031,2026-02-07,Reporting,13,1449
4570,11031,2026-02-25,Collaboration,2,1464
4571,11031,2026-03-31,Automation,14,71
4572,11031,2025-11-06,Automation,21,32
4573,11031,2026-06-04,Analytics,14,1290
4574,11031,2025-12-02,Analytics,12,74
4575,11032,2025-06-15,Collaboration,33,1676
4576,11032,2025-10-07,Collaboration,33,659
4577,11033,2026-08-23,Collaboration,18,1174
4578,11033,2026-05-14,Automation,11,1535
4579,11033,2026-08-05,Automation,17,1462
4580,11034,2025-11-28,Collaboration,28,1723
4581,11034,2025-11-24,Automation,24,1678
4582,11034,2026-08-22,Integrations,22,1211
4583,11034,2025-07-30,Analytics,32,776
4584,11034,2026-04-22,Analytics,24,1305
4585,11034,2025-07-26,Analytics,24,497
4586,11035,2025-04-12,Collaboration,79,1000
4587,11035,2025-04-25,Reporting,80,794
4588,11035,2025-03-02,Collaboration,89,716
4589,11036,2026-05-26,Analytics,3,1220
4590,11036,2026-08-15,Analytics,2,93
4591,11036,2026-07-15,Analytics,6,667
4592,11036,2026-04-04,Integrations,5,1126
4593,11038,2026-02-25,Collaboration,40,1374
4594,11038,2025-10-02,Analytics,45,989
4595,11038,2025-12-11,Reporting,47,1764
4596,11038,2025-05-08,Analytics,45,1242
4597,11038,2025-06-04,Automation,46,174
4598,11038,2025-12-26,Reporting,41,794
4599,11038,2026-02-07,Automation,47,559
4600,11038,2025-05-14,Reporting,46,886
4601,11039,2026-02-15,Automation,17,756
4602,11039,2026-08-04,Collaboration,10,1269
4603,11039,2025-12-25,Integrations,6,1185
4604,11039,2025-12-02,Analytics,9,787
4605,11039,2026-06-22,Reporting,9,62
4606,11040,2026-06-18,Integrations,16,904
4607,11041,2026-04-26,Integrations,24,743
4608,11041,2026-03-05,Analytics,38,854
4609,11041,2026-05-17,Collaboration,26,225
4610,11041,2026-05-16,Collaboration,31,612
4611,11041,2026-08-25,Automation,27,1553
4612,11041,2026-05-26,Integrations,36,327
4613,11042,2026-07-20,Collaboration,11,1527
4614,11042,2026-08-19,Automation,8,1395
4615,11043,2025-12-19,Collaboration,19,644
4616,11043,2025-12-11,Reporting,11,1102
4617,11043,2025-12-28,Integrations,12,270
4618,11043,2025-10-02,Analytics,12,1240
4619,11043,2025-11-05,Collaboration,15,1401
4620,11043,2025-11-02,Reporting,13,88
4621,11043,2025-11-17,Integrations,12,1565
4622,11044,2026-02-07,Collaboration,3,877
4623,11044,2026-02-03,Reporting,8,758
4624,11044,2026-05-16,Analytics,4,943
4625,11044,2025-11-11,Automation,8,210
4626,11044,2026-04-24,Automation,8,872
4627,11044,2026-05-16,Integrations,8,1195
4628,11044,2026-02-15,Reporting,7,161
4629,11044,2026-07-01,Reporting,5,579
4630,11045,2026-03-19,Collaboration,4,1770
4631,11045,2026-05-16,Collaboration,6,1536
4632,11045,2026-06-22,Collaboration,8,1266
4633,11046,2025-10-04,Integrations,15,1313
4634,11046,2026-03-30,Integrations,23,1314
4635,11046,2026-04-12,Collaboration,29,406
4636,11046,2026-03-02,Automation,27,469
4637,11046,2026-03-09,Analytics,34,1353
4638,11047,2025-12-26,Analytics,5,454
4639,11047,2026-01-12,Automation,8,1526
4640,11047,2025-10-04,Analytics,3,243
4641,11047,2026-03-06,Integrations,5,480
4642,11047,2025-12-15,Automation,3,150
4643,11047,2025-06-24,Automation,6,881
4644,11047,2025-11-07,Automation,5,665
4645,11047,2025-07-17,Analytics,2,1323
4646,11047,2026-02-08,Collaboration,4,1502
4647,11048,2026-01-10,Automation,22,1342
4648,11048,2026-08-15,Integrations,21,1289
4649,11048,2026-05-15,Collaboration,24,782
4650,11048,2025-12-28,Analytics,27,738
4651,11048,2026-04-30,Automation,21,1633
4652,11048,2026-03-01,Analytics,20,1013
4653,11048,2026-03-15,Collaboration,15,1617
4654,11049,2026-07-26,Automation,42,825
4655,11049,2026-02-14,Analytics,42,567
4656,11049,2026-07-26,Integrations,44,739
4657,11050,2026-03-20,Automation,65,381
4658,11050,2025-09-09,Collaboration,62,538
4659,11050,2025-04-25,Automation,62,1280
4660,11050,2025-07-02,Analytics,58,222
4661,11050,2026-03-30,Integrations,74,1694
4662,11050,2025-08-06,Reporting,73,1127
4663,11050,2026-01-07,Analytics,70,627
4664,11050,2025-07-02,Analytics,56,510
4665,11050,2025-08-29,Automation,78,1466
4666,11050,2025-09-19,Collaboration,69,105
4667,11050,2026-02-08,Collaboration,78,863
4668,11051,2026-05-04,Collaboration,5,771
4669,11051,2026-01-22,Automation,3,1509
4670,11051,2025-11-03,Integrations,4,717
4671,11051,2026-07-19,Integrations,1,925
4672,11051,2026-02-12,Integrations,7,1366
4673,11051,2026-01-24,Collaboration,1,1718
4674,11052,2026-02-22,Collaboration,4,1205
4675,11052,2026-06-29,Analytics,4,1223
4676,11052,2025-10-03,Integrations,5,253
4677,11052,2026-07-08,Automation,2,1378
4678,11052,2025-10-25,Analytics,2,1333
4679,11052,2026-07-21,Analytics,6,1095
4680,11052,2026-01-19,Collaboration,6,1513
4681,11052,2026-07-10,Reporting,4,1575
4682,11053,2026-05-03,Analytics,3,448
4683,11053,2025-12-21,Reporting,5,1128
4684,11053,2026-01-10,Analytics,1,860
4685,11054,2026-08-17,Analytics,2,461
4686,11055,2025-02-15,Reporting,76,1491
4687,11055,2025-12-10,Integrations,81,546
4688,11055,2025-08-14,Reporting,75,751
4689,11055,2025-04-05,Automation,79,1749
4690,11055,2026-03-03,Reporting,72,44
4691,11055,2025-03-13,Analytics,79,1323
4692,11055,2025-06-09,Integrations,84,1719
4693,11055,2025-07-08,Integrations,68,111
4694,11055,2025-09-09,Analytics,85,1308
4695,11057,2026-02-27,Integrations,4,95
4696,11057,2025-10-23,Reporting,2,1186
4697,11057,2025-12-11,Automation,1,222
4698,11057,2026-03-13,Integrations,3,1489
4699,11057,2026-08-15,Analytics,4,543
4700,11057,2026-06-09,Automation,7,222
4701,11057,2025-11-11,Automation,1,337
4702,11058,2026-06-15,Integrations,36,812
4703,11058,2026-08-23,Reporting,33,655
4704,11059,2025-12-29,Integrations,6,1116
4705,11059,2025-12-10,Reporting,4,1349
4706,11059,2026-05-02,Reporting,6,1479
4707,11059,2026-05-26,Analytics,7,651
4708,11059,2026-07-11,Analytics,5,114
4709,11060,2025-07-27,Reporting,4,623
4710,11060,2025-10-04,Collaboration,3,1530
4711,11060,2026-05-18,Collaboration,6,67
4712,11060,2026-04-08,Analytics,3,198
4713,11060,2026-01-16,Automation,3,1170
4714,11060,2025-10-05,Reporting,5,192
4715,11060,2026-01-21,Reporting,3,1760
4716,11060,2026-01-12,Analytics,2,253
4717,11060,2026-05-10,Integrations,3,93
4718,11061,2026-07-30,Collaboration,13,1082
