origin,dest,quarter,origin_city,dest_city,origin_tier,dest_tier,distance_miles,departures,seats,passengers,load_factor,avg_fare,revenue,op_cost,casm_cents,asm,rpm,rasm_cents,yield_cents_per_mile,operating_profit,operating_margin_pct,route
SEA,LAS,3,Seattle-Tacoma,Las Vegas,hub,spoke,867.0,74,11100,7226,0.651,128.99,932081.74,763018.23,7.93,9623700.0,6264942.0,9.685274270810602,14.877739331026529,169063.51,18.138270791572424,SEA-LAS
LAS,SEA,3,Las Vegas,Seattle-Tacoma,spoke,hub,867.0,65,12285,11713,0.953,92.46,1082983.98,641815.22,6.03,10651095.0,10155171.0,10.167818238406474,10.664359861591695,441168.76,40.736406830320796,LAS-SEA
SEA,LAS,4,Seattle-Tacoma,Las Vegas,hub,spoke,867.0,100,7600,5869,0.772,133.54,783746.26,654675.89,9.94,6589200.0,5088423.0,11.894406908274146,15.402537485582467,129070.37,16.46838735791862,SEA-LAS
LAS,SEA,4,Las Vegas,Seattle-Tacoma,spoke,hub,867.0,88,16632,10247,0.616,122.7,1257306.9,1039469.17,7.21,14419944.0,8884149.0,8.719221794481308,14.152249134948097,217837.72999999986,17.325740437756277,LAS-SEA
SEA,MSP,1,Seattle-Tacoma,Minneapolis,hub,spoke,1395.0,84,13440,9764,0.727,199.63,1949187.32,1080886.65,5.76,18748800.0,13620780.0,10.396331071855265,14.310394265232976,868300.6700000002,44.54680476784551,SEA-MSP
MSP,SEA,1,Minneapolis,Seattle-Tacoma,spoke,hub,1395.0,72,10800,7224,0.669,193.61,1398638.64,812351.48,5.39,15066000.0,10077480.0,9.283410593389087,13.87885304659498,586287.1599999999,41.91841575319269,MSP-SEA
SEA,MSP,2,Seattle-Tacoma,Minneapolis,hub,spoke,1395.0,71,10650,7515,0.706,162.44,1220736.6,845923.13,5.69,14856750.0,10483425.0,8.216713615023474,11.644444444444444,374813.4700000001,30.703877478564994,SEA-MSP
MSP,SEA,2,Minneapolis,Seattle-Tacoma,spoke,hub,1395.0,72,11520,9849,0.855,166.22,1637100.78,1161754.36,7.23,16070400.0,13739355.0,10.187056824970131,11.915412186379928,475346.4199999999,29.03586790789996,MSP-SEA
SEA,MSP,3,Seattle-Tacoma,Minneapolis,hub,spoke,1395.0,72,10800,9876,0.914,164.42,1623811.92,1004286.41,6.67,15066000.0,13777020.0,10.777989645559538,11.786379928315412,619525.5099999999,38.15254108985725,SEA-MSP
MSP,SEA,3,Minneapolis,Seattle-Tacoma,spoke,hub,1395.0,81,6156,5844,0.949,145.38,849600.72,724798.97,8.44,8587620.0,8152380.0,9.893319918673624,10.421505376344085,124801.75,14.68945906731341,MSP-SEA
SEA,MSP,4,Seattle-Tacoma,Minneapolis,hub,spoke,1395.0,91,13650,9515,0.697,172.1,1637531.5,1026363.02,5.39,19041750.0,13273425.0,8.599690154528865,12.336917562724015,611168.48,37.32254799373325,SEA-MSP
MSP,SEA,4,Minneapolis,Seattle-Tacoma,spoke,hub,1395.0,92,13800,11136,0.807,184.72,2057041.92,1273129.07,6.61,19251000.0,15534720.0,10.685376967430264,13.2415770609319,783912.8499999999,38.10874452184231,MSP-SEA
SEA,DTW,1,Seattle-Tacoma,Detroit,hub,spoke,1922.2,70,13230,9889,0.747,146.01,1443892.89,1604286.03,6.31,25430706.0,19008635.8,5.677753853943339,7.5959837685984795,-160393.14000000013,-11.108382145991461,SEA-DTW
DTW,SEA,1,Detroit,Seattle-Tacoma,spoke,hub,1922.2,89,16821,9223,0.548,255.37,2355277.51,2006853.28,6.21,32333326.2,17728450.6,7.284365040055792,13.285298095931742,348424.22999999975,14.79334084924879,DTW-SEA
SEA,DTW,2,Seattle-Tacoma,Detroit,hub,spoke,1922.2,96,15360,11815,0.769,189.13,2234570.95,1667065.71,5.65,29524992.0,22710793.0,7.568404929627078,9.839246696493602,567505.2400000002,25.39660868678169,SEA-DTW
DTW,SEA,2,Detroit,Seattle-Tacoma,spoke,hub,1922.2,81,12150,10403,0.856,249.21,2592531.63,1224862.3,5.24,23354730.0,19996646.6,11.100670527982983,12.964831963375298,1367669.3299999998,52.75420034123171,DTW-SEA
SEA,DTW,3,Seattle-Tacoma,Detroit,hub,spoke,1922.2,81,12150,11785,0.97,203.95,2403550.75,1619736.93,6.94,23354730.0,22653127.0,10.291494485271292,10.610238268650503,783813.8200000001,32.61066237107746,SEA-DTW
DTW,SEA,3,Detroit,Seattle-Tacoma,spoke,hub,1922.2,102,16320,15771,0.966,243.58,3841500.18,1625097.82,5.18,31370304.0,30315016.2,12.245658123045287,12.671938403912183,2216402.3600000003,57.696271147903474,DTW-SEA
SEA,DTW,4,Seattle-Tacoma,Detroit,hub,spoke,1922.2,75,11250,8236,0.732,224.48,1848817.28,1248924.61,5.78,21624750.0,15831239.200000001,8.549542908010498,11.67828529809593,599892.6699999999,32.44737468053089,SEA-DTW
DTW,SEA,4,Detroit,Seattle-Tacoma,spoke,hub,1922.2,64,10240,9084,0.887,237.59,2158267.56,1438512.76,7.31,19683328.0,17461264.8,10.964952471451983,12.36031630423473,719754.8,33.34872901485857,DTW-SEA
SEA,PDX,1,Seattle-Tacoma,Portland,hub,spoke,129.3,89,14240,9890,0.695,60.93878332866697,602684.57,223713.91,12.15,1841232.0000000002,1278777.0,32.732679531965545,47.12976304703634,378970.6599999999,62.88043179867704,SEA-PDX
PDX,SEA,1,Portland,Seattle-Tacoma,spoke,hub,129.3,82,13120,8981,0.685,60.93878332866697,547291.21,223712.45,13.19,1696416.0000000002,1161243.3,32.26161566502556,47.12976255707998,323578.75999999995,59.1236902927785,PDX-SEA
SEA,PDX,2,Seattle-Tacoma,Portland,hub,spoke,129.3,91,13650,11617,0.851,60.93878332866697,707925.85,240020.59,13.6,1764945.0000000002,1502078.1,40.110363212451375,47.12976309287779,467905.26,66.09523582166126,SEA-PDX
PDX,SEA,2,Portland,Seattle-Tacoma,spoke,hub,129.3,84,6384,4788,0.75,60.93878332866697,291774.89,142475.05,17.27,825451.2000000001,619088.4,35.347321561831876,47.129762082442504,149299.84000000003,51.16953004420635,PDX-SEA
SEA,PDX,3,Seattle-Tacoma,Portland,hub,spoke,129.3,70,5320,5160,0.97,60.93878332866697,314444.12,107115.64,15.58,687876.0000000001,667188.0000000001,45.71232605876639,47.12976252570489,207328.47999999998,65.93492032861037,SEA-PDX
PDX,SEA,3,Portland,Seattle-Tacoma,spoke,hub,129.3,81,6156,4899,0.796,60.93878332866697,298539.1,141218.07,17.75,795970.8,633440.7000000001,37.506287919104565,47.12976289651106,157321.02999999997,52.696959962698344,PDX-SEA
SEA,PDX,4,Seattle-Tacoma,Portland,hub,spoke,129.3,78,11700,9531,0.815,60.93878332866697,580807.54,166521.55,11.01,1512810.0000000002,1232358.3,38.39262960979898,47.12976250494682,414285.99000000005,71.32930643427942,SEA-PDX
PDX,SEA,4,Portland,Seattle-Tacoma,spoke,hub,129.3,65,12285,8905,0.725,60.93878332866697,542659.87,170849.09,10.76,1588450.5000000002,1151416.5,34.162844230903005,47.12976320905597,371810.78,68.51635813792534,PDX-SEA
SEA,SLC,1,Seattle-Tacoma,Salt Lake City,hub,spoke,687.6,110,16500,11551,0.7,108.74,1256055.74,1034887.67,9.12,11345400.0,7942467.600000001,11.07105734482698,15.814426992437463,221168.06999999995,17.608141339332594,SEA-SLC
SLC,SEA,1,Salt Lake City,Seattle-Tacoma,spoke,hub,687.6,102,15300,12005,0.785,108.62,1303983.1,970561.52,9.23,10520280.0,8254638.0,12.394946712444916,15.796974985456663,333421.5800000001,25.569470954033076,SLC-SEA
SEA,SLC,2,Seattle-Tacoma,Salt Lake City,hub,spoke,687.6,81,6156,4970,0.807,84.47,419815.9,428011.24,10.11,4232865.600000001,3417372.0,9.918006846236741,12.2847585805701,-8195.339999999967,-1.952127110955056,SEA-SLC
SLC,SEA,2,Salt Lake City,Seattle-Tacoma,spoke,hub,687.6,82,12300,11528,0.937,104.82,1208364.96,731459.31,8.65,8457480.0,7926652.8,14.287529618751686,15.244328097731238,476905.6499999999,39.46702079146684,SLC-SEA
SEA,SLC,3,Seattle-Tacoma,Salt Lake City,hub,spoke,687.6,106,16960,16175,0.954,106.25,1718593.75,1008657.28,8.65,11661696.0,11121930.0,14.737082410654507,15.452297847585806,709936.47,41.30914999545413,SEA-SLC
SLC,SEA,3,Salt Lake City,Seattle-Tacoma,spoke,hub,687.6,74,11840,10522,0.889,111.99,1178358.78,616857.52,7.58,8141184.0,7234927.2,14.4740467725579,16.287085514834207,561501.26,47.65112880136557,SLC-SEA
SEA,SLC,4,Seattle-Tacoma,Salt Lake City,hub,spoke,687.6,78,12480,11114,0.891,120.65,1340904.1,749444.96,8.73,8581248.0,7641986.4,15.625980043928344,17.54653868528214,591459.1400000001,44.10898139546296,SEA-SLC
SLC,SEA,4,Salt Lake City,Seattle-Tacoma,spoke,hub,687.6,82,12300,10617,0.863,111.84,1187405.28,634111.64,7.5,8457480.0,7300249.2,14.03970544417486,16.265270506108205,553293.64,46.59686539376008,SLC-SEA
SEA,STL,1,Seattle-Tacoma,St. Louis,hub,spoke,1705.3,74,11100,7254,0.654,246.66,1789271.64,1094691.2,5.78,18928830.0,12370246.2,9.45262670751441,14.464317128950919,694580.44,38.81917225268266,SEA-STL
STL,SEA,1,St. Louis,Seattle-Tacoma,spoke,hub,1705.3,102,15300,13767,0.9,208.94,2876476.98,2018187.51,7.74,26091090.0,23476865.099999998,11.024748218644756,12.252389608866476,858289.47,29.8382179300458,STL-SEA
SEA,STL,2,Seattle-Tacoma,St. Louis,hub,spoke,1705.3,95,7220,5787,0.802,210.52,1218279.24,977611.11,7.94,12312266.0,9868571.1,9.894841778109733,12.345041928106491,240668.13,19.754759179841233,SEA-STL
STL,SEA,2,St. Louis,Seattle-Tacoma,spoke,hub,1705.3,72,10800,9724,0.9,190.34,1850866.16,1121693.18,6.09,18417240.0,16582337.2,10.049639142455655,11.161672433002991,729172.98,39.396310536035735,STL-SEA
SEA,STL,3,Seattle-Tacoma,St. Louis,hub,spoke,1705.3,71,11360,8625,0.759,220.16,1898880.0,1139906.63,5.88,19372208.0,14708212.5,9.80208347959097,12.910338356887351,758973.3700000001,39.969527826929564,SEA-STL
STL,SEA,3,St. Louis,Seattle-Tacoma,spoke,hub,1705.3,77,14553,13248,0.91,228.1,3021868.8,1504811.95,6.06,24817230.9,22591814.4,12.176494678945023,13.375945581422624,1517056.8499999999,50.202604759015344,STL-SEA
SEA,STL,4,Seattle-Tacoma,St. Louis,hub,spoke,1705.3,78,12480,9193,0.737,226.85,2085432.05,1465599.99,6.89,21282144.0,15676822.9,9.798975375789206,13.302644695947926,619832.06,29.721997415355734,SEA-STL
STL,SEA,4,St. Louis,Seattle-Tacoma,spoke,hub,1705.3,100,16000,13618,0.851,224.76,3060781.68,1623154.67,5.95,27284800.0,23222775.4,11.217900369436464,13.180085615434237,1437627.0100000002,46.969276488873916,STL-SEA
SEA,MCI,1,Seattle-Tacoma,Kansas City,hub,spoke,1486.2,78,5928,4156,0.701,147.99,615046.44,759873.49,8.62,8810193.6,6176647.2,6.981077464631424,9.957610012111424,-144827.05000000005,-23.547335710129474,SEA-MCI
MCI,SEA,1,Kansas City,Seattle-Tacoma,spoke,hub,1486.2,65,9750,5469,0.561,185.18,1012749.42,926783.01,6.4,14490450.0,8128027.8,6.989081912570002,12.45996501143857,85966.41000000003,8.488418586307365,MCI-SEA
SEA,MCI,2,Seattle-Tacoma,Kansas City,hub,spoke,1486.2,81,12150,9761,0.803,193.24,1886215.64,1293721.04,7.16,18057330.0,14506798.200000001,10.445706203519567,13.00228771363208,592494.5999999999,31.411816731622473,SEA-MCI
MCI,SEA,2,Kansas City,Seattle-Tacoma,spoke,hub,1486.2,60,9600,7695,0.802,143.47,1104001.65,946691.14,6.64,14267520.0,11436309.0,7.737866496770287,9.653478670434664,157310.5099999999,14.249119102312926,MCI-SEA
SEA,MCI,3,Seattle-Tacoma,Kansas City,hub,spoke,1486.2,67,10050,9433,0.939,133.12,1255720.96,882767.13,5.91,14936310.0,14019324.6,8.407169910104972,8.957071726550936,372953.82999999996,29.700374675596713,SEA-MCI
MCI,SEA,3,Kansas City,Seattle-Tacoma,spoke,hub,1486.2,81,15309,13353,0.872,211.12,2819085.36,1529156.82,6.72,22752235.8,19845228.6,12.39036631292297,14.205355941326872,1289928.5399999998,45.756987649355885,MCI-SEA
SEA,MCI,4,Seattle-Tacoma,Kansas City,hub,spoke,1486.2,82,12300,8288,0.674,168.82,1399180.16,1133866.84,6.2,18280260.0,12317625.6,7.6540495594701605,11.359171040236845,265313.31999999983,18.96205560833566,SEA-MCI
MCI,SEA,4,Kansas City,Seattle-Tacoma,spoke,hub,1486.2,72,11520,9309,0.808,160.79,1496794.11,1065352.81,6.22,17121024.0,13835035.8,8.742433338099403,10.818866908895169,431441.30000000005,28.824358481742024,MCI-SEA
SEA,OMA,1,Seattle-Tacoma,Omaha,hub,spoke,1364.5,79,6004,4624,0.77,189.6,876710.4,730503.24,8.92,8192458.0,6309448.0,10.701432952112786,13.895199706852326,146207.16000000003,16.67679087643993,SEA-OMA
OMA,SEA,1,Omaha,Seattle-Tacoma,spoke,hub,1364.5,81,12150,7219,0.594,170.19,1228601.61,847987.6,5.11,16578675.0,9850325.5,7.410734633497551,12.472700622938806,380614.0100000001,30.97944906648788,OMA-SEA
SEA,OMA,2,Seattle-Tacoma,Omaha,hub,spoke,1364.5,78,11700,9490,0.811,149.96,1423120.4,1086059.16,6.8,15964650.0,12949105.0,8.914197304670004,10.990106266031512,337061.24,23.684660834037654,SEA-OMA
OMA,SEA,2,Omaha,Seattle-Tacoma,spoke,hub,1364.5,82,15498,9541,0.616,185.71,1771859.11,1363209.61,6.45,21147021.0,13018694.5,8.378764602352264,13.610113594723341,408649.5,23.063317940668544,OMA-SEA
SEA,OMA,3,Seattle-Tacoma,Omaha,hub,spoke,1364.5,67,5092,4939,0.97,174.06,859682.34,665216.08,9.57,6948034.0,6739265.5,12.373030126219877,12.756320996702089,194466.26,22.620711273422227,SEA-OMA
OMA,SEA,3,Omaha,Seattle-Tacoma,spoke,hub,1364.5,65,9750,9000,0.923,177.24,1595160.0,968718.66,7.28,13303875.0,12280500.0,11.990190827860305,12.989373396848663,626441.34,39.27137967351237,OMA-SEA
SEA,OMA,4,Seattle-Tacoma,Omaha,hub,spoke,1364.5,88,16632,10856,0.653,139.04,1509418.24,1535219.64,6.76,22694364.0,14813012.0,6.651070900246422,10.189813118358373,-25801.399999999907,-1.7093605546995314,SEA-OMA
OMA,SEA,4,Omaha,Seattle-Tacoma,spoke,hub,1364.5,75,12000,7616,0.635,203.53,1550084.48,1020981.44,6.24,16374000.0,10392032.0,9.466742885061683,14.916086478563576,529103.04,34.13381959672289,OMA-SEA
SEA,BOI,1,Seattle-Tacoma,Boise,hub,spoke,398.8,81,12150,7701,0.634,75.43,580886.43,375245.54,7.74,4845420.0,3071158.8000000003,11.988360761296235,18.914242728184554,205640.89000000007,35.40122119912494,SEA-BOI
BOI,SEA,1,Boise,Seattle-Tacoma,spoke,hub,398.8,72,11520,8802,0.764,64.9817906849653,571969.72,358465.47,7.8,4594176.0,3510237.6,12.449886987350942,16.294330617391825,213504.25,37.32789386123447,BOI-SEA
SEA,BOI,2,Seattle-Tacoma,Boise,hub,spoke,398.8,67,10720,8131,0.759,64.9817906849653,528366.94,348500.17,8.15,4275136.0,3242642.8000000003,12.359067407446219,16.294330661397545,179866.76999999996,34.04201822316892,SEA-BOI
BOI,SEA,2,Boise,Seattle-Tacoma,spoke,hub,398.8,74,13986,10453,0.747,64.9817906849653,679254.66,500198.78,8.97,5577616.8,4168656.4,12.178223860771505,16.294330710489838,179055.88,26.360640646911428,BOI-SEA
SEA,BOI,3,Seattle-Tacoma,Boise,hub,spoke,398.8,70,10500,9861,0.939,82.99,818364.39,415986.41,9.93,4187400.0,3932566.8000000003,19.543496919329417,20.809929789368102,402377.98000000004,49.16855925268205,SEA-BOI
BOI,SEA,3,Boise,Seattle-Tacoma,spoke,hub,398.8,68,10200,9894,0.97,64.9817906849653,642929.84,433930.17,10.67,4067760.0,3945727.2,15.805500816174012,16.294330738323723,208999.66999999998,32.5073836983519,BOI-SEA
SEA,BOI,4,Seattle-Tacoma,Boise,hub,spoke,398.8,82,15498,11136,0.719,64.9817906849653,723637.22,630154.39,10.2,6180602.4,4441036.8,11.708198864240158,16.294330639187677,93482.82999999996,12.91846624472964,SEA-BOI
BOI,SEA,4,Boise,Seattle-Tacoma,spoke,hub,398.8,88,13200,10387,0.787,77.27,802603.49,379276.42,7.21,5264160.0,4142335.6,15.24656336433543,19.375626880641924,423327.07,52.74423488988318,BOI-SEA
SEA,TUL,1,Seattle-Tacoma,Tulsa,hub,spoke,1555.5,78,11700,9317,0.796,131.17,1222110.89,1074066.47,5.9,18199350.0,14492593.5,6.715134826243793,8.432658309225328,148044.41999999993,12.113828721385499,SEA-TUL
TUL,SEA,1,Tulsa,Seattle-Tacoma,spoke,hub,1555.5,95,14250,11078,0.777,153.18,1696928.04,1268886.29,5.72,22165875.0,17231829.0,7.655587880018272,9.847637415621985,428041.75,25.224508046905747,TUL-SEA
SEA,TUL,2,Seattle-Tacoma,Tulsa,hub,spoke,1555.5,70,11200,9104,0.813,197.6,1798950.4,1203098.3,6.91,17421600.0,14161272.0,10.325976948156312,12.703310832529732,595852.0999999999,33.12220837217079,SEA-TUL
TUL,SEA,2,Tulsa,Seattle-Tacoma,spoke,hub,1555.5,103,19467,17412,0.894,201.34,3505732.08,1785170.85,5.9,30280918.5,27084366.0,11.577363744762234,12.943747990999679,1720561.23,49.078514579471225,TUL-SEA
SEA,TUL,3,Seattle-Tacoma,Tulsa,hub,spoke,1555.5,85,12750,9015,0.707,242.14,2182892.1,1491769.14,7.52,19832625.0,14022832.5,11.006571747310304,15.566698810671811,691122.9600000002,31.66088511658456,SEA-TUL
TUL,SEA,3,Tulsa,Seattle-Tacoma,spoke,hub,1555.5,75,5700,5244,0.92,160.62,842291.28,772018.25,8.71,8866350.0,8157042.0,9.499864995178399,10.325940212150435,70273.03000000003,8.343079367983012,TUL-SEA
SEA,TUL,4,Seattle-Tacoma,Tulsa,hub,spoke,1555.5,81,12150,10636,0.875,196.42,2089123.12,1273962.05,6.74,18899325.0,16544298.0,11.053956265633825,12.627450980392158,815161.0700000001,39.019292936646075,SEA-TUL
TUL,SEA,4,Tulsa,Seattle-Tacoma,spoke,hub,1555.5,81,12150,8751,0.72,250.59,2192913.09,1052426.66,5.57,18899325.0,13612180.5,11.60312915937474,16.1099324975892,1140486.43,52.00782626547229,TUL-SEA
SEA,GEG,1,Seattle-Tacoma,Spokane,hub,spoke,223.3,92,6992,5097,0.729,62.348778106297765,317791.72,215811.12,13.83,1561313.6,1138160.1,20.35412488560914,27.92153054741595,101980.59999999998,32.09038926501924,SEA-GEG
GEG,SEA,1,Spokane,Seattle-Tacoma,spoke,hub,223.3,85,13600,11410,0.839,62.348778106297765,711399.56,346059.84,11.4,3036880.0,2547853.0,23.42534311530255,27.921530794751504,365339.72000000003,51.35506690501749,GEG-SEA
SEA,GEG,2,Seattle-Tacoma,Spokane,hub,spoke,223.3,85,12750,11855,0.93,62.348778106297765,739144.76,324770.97,11.41,2847075.0,2647221.5,25.961548606903577,27.92153055571663,414373.79000000004,56.061249761142875,SEA-GEG
GEG,SEA,2,Spokane,Seattle-Tacoma,spoke,hub,223.3,99,18711,13474,0.72,62.348778106297765,840087.44,463339.89,11.09,4178166.3000000003,3008744.2,20.106606096554845,27.92153084998053,376747.54999999993,44.84623053047906,GEG-SEA
SEA,GEG,3,Seattle-Tacoma,Spokane,hub,spoke,223.3,72,10800,8726,0.808,62.348778106297765,544055.44,229815.35,9.53,2411640.0,1948515.8,22.559562787148995,27.9215308390109,314240.08999999997,57.75883612155408,SEA-GEG
GEG,SEA,3,Spokane,Seattle-Tacoma,spoke,hub,223.3,82,13120,11999,0.915,62.348778106297765,748122.99,351137.15,11.99,2929696.0,2679376.7,25.535857303966008,27.92153077990116,396985.83999999997,53.06424816593325,GEG-SEA
SEA,GEG,4,Seattle-Tacoma,Spokane,hub,spoke,223.3,84,15876,11374,0.716,62.348778106297765,709155.0,384638.97,10.85,3545110.8000000003,2539814.2,20.00374713252968,27.921530637949814,324516.03,45.76094506842651,SEA-GEG
GEG,SEA,4,Spokane,Seattle-Tacoma,spoke,hub,223.3,86,16254,12338,0.759,62.348778106297765,769259.22,343363.75,9.46,3629518.2,2755075.4000000004,21.194527141370994,27.921530568637067,425895.47,55.36436339365552,GEG-SEA
SEA,FAR,1,Seattle-Tacoma,Fargo,hub,spoke,1192.2,82,12300,8336,0.678,174.9,1457966.4,947358.32,6.46,14664060.0,9938179.200000001,9.942447043997364,14.670357322596878,510608.07999999996,35.0219374054162,SEA-FAR
FAR,SEA,1,Fargo,Seattle-Tacoma,spoke,hub,1192.2,86,6536,5091,0.779,182.6,929616.6,754208.83,9.68,7792219.2,6069490.2,11.930062234388888,15.316222110384162,175407.77000000002,18.868829364707988,FAR-SEA
SEA,FAR,2,Seattle-Tacoma,Fargo,hub,spoke,1192.2,93,13950,10762,0.772,169.73,1826634.26,1212526.51,7.29,16631190.0,12830456.4,10.983184366241982,14.236705250796847,614107.75,33.61963385051149,SEA-FAR
FAR,SEA,2,Fargo,Seattle-Tacoma,spoke,hub,1192.2,78,12480,10058,0.806,197.03,1981727.74,1070961.81,7.2,14878656.0,11991147.6,13.319265799276495,16.52658949840631,910765.9299999999,45.95817637391501,FAR-SEA
SEA,FAR,3,Seattle-Tacoma,Fargo,hub,spoke,1192.2,88,6688,6487,0.97,180.68,1172071.16,626680.21,7.86,7973433.600000001,7733801.4,14.69970427796627,15.155175306156684,545390.95,46.53223870810028,SEA-FAR
FAR,SEA,3,Fargo,Seattle-Tacoma,spoke,hub,1192.2,96,18144,17599,0.97,129.96,2287166.04,1537913.53,7.11,21631276.8,20981527.8,10.573421352548177,10.90085556114746,749252.51,32.75899068525869,FAR-SEA
SEA,FAR,4,Seattle-Tacoma,Fargo,hub,spoke,1192.2,78,14742,10666,0.724,182.93,1951131.38,1153757.86,6.56,17575412.400000002,12716005.200000001,11.101482773741342,15.34390202986076,797373.5199999998,40.86723878122445,SEA-FAR
FAR,SEA,4,Fargo,Seattle-Tacoma,spoke,hub,1192.2,92,17388,13502,0.777,151.26,2042312.52,1221885.47,5.89,20729973.6,16097084.4,9.851978393257577,12.687468545546048,820427.05,40.17147434419097,FAR-SEA
SEA,BIL,1,Seattle-Tacoma,Billings,hub,spoke,662.2,85,6460,4632,0.717,107.82,499422.24,467983.77,10.94,4277812.0,3067310.4000000004,11.674712212691908,16.282090003020233,31438.469999999972,6.294967961378727,SEA-BIL
BIL,SEA,1,Billings,Seattle-Tacoma,spoke,hub,662.2,85,6460,4759,0.737,88.25,419981.75,449477.02,10.51,4277812.0,3151409.8000000003,9.817676653391967,13.326789489580184,-29495.27000000002,-7.022988498905017,BIL-SEA
SEA,BIL,2,Seattle-Tacoma,Billings,hub,spoke,662.2,92,13800,11426,0.828,87.96,1005030.96,679484.21,7.44,9138360.0,7566297.2,10.997935734639476,13.282996073693749,325546.75,32.3917135846243,SEA-BIL
BIL,SEA,2,Billings,Seattle-Tacoma,spoke,hub,662.2,89,14240,11156,0.783,92.62,1033268.72,703301.15,7.46,9429728.0,7387503.2,10.95756653850461,13.986710963455149,329967.56999999995,31.934342307391244,BIL-SEA
SEA,BIL,3,Seattle-Tacoma,Billings,hub,spoke,662.2,99,15840,14071,0.888,93.86,1320704.06,916597.8,8.74,10489248.0,9317816.200000001,12.591027116529233,14.173965569314406,404106.26,30.59779039370864,SEA-BIL
BIL,SEA,3,Billings,Seattle-Tacoma,spoke,hub,662.2,88,13200,12510,0.948,105.21,1316177.1,706517.2,8.08,8741040.0,8284122.000000001,15.057442821449166,15.887949260042284,609659.9000000001,46.320506564048266,BIL-SEA
SEA,BIL,4,Seattle-Tacoma,Billings,hub,spoke,662.2,78,11700,8120,0.694,101.65,825398.0,467124.89,6.03,7747740.000000001,5377064.0,10.653403444101118,15.350347327091512,358273.11,43.406103479775815,SEA-BIL
BIL,SEA,4,Billings,Seattle-Tacoma,spoke,hub,662.2,84,15876,12526,0.789,87.43,1095148.18,866523.87,8.24,10513087.200000001,8294717.2,10.416998919213757,13.202959830866806,228624.30999999994,20.876107377542276,BIL-SEA
ORD,DFW,1,Chicago O'Hare,Dallas/Fort Worth,hub,hub,802.1,91,17199,11288,0.656,106.35,1200478.8,986355.04,7.15,13795317.9,9054104.8,8.702074201566605,13.258945268669741,214123.76,17.836529891240062,ORD-DFW
DFW,ORD,1,Dallas/Fort Worth,Chicago O'Hare,hub,hub,802.1,68,12852,9106,0.709,104.1,947934.6,677768.6,6.57,10308589.200000001,7303922.600000001,9.195580322475164,12.97843161700536,270166.0,28.50048937975257,DFW-ORD
ORD,DFW,2,Chicago O'Hare,Dallas/Fort Worth,hub,hub,802.1,79,11850,10306,0.87,122.21,1259496.26,771768.39,8.12,9504885.0,8266442.600000001,13.2510415433748,15.236254831068443,487727.87,38.72404273753064,ORD-DFW
DFW,ORD,2,Dallas/Fort Worth,Chicago O'Hare,hub,hub,802.1,67,10050,8311,0.827,112.52,935153.72,549397.87,6.82,8061105.0,6666253.100000001,11.600813039899617,14.028176037900508,385755.85,41.25052830886455,DFW-ORD
ORD,DFW,3,Chicago O'Hare,Dallas/Fort Worth,hub,hub,802.1,79,12640,12260,0.97,105.83,1297475.8,864819.68,8.53,10138544.0,9833746.0,12.79745691294529,13.194115446951752,432656.12,33.34598764770795,ORD-DFW
DFW,ORD,3,Dallas/Fort Worth,Chicago O'Hare,hub,hub,802.1,88,13200,12804,0.97,97.1,1243268.4,877397.0,8.29,10587720.0,10270088.4,11.742550804139134,12.105722478493952,365871.3999999999,29.42819104869069,DFW-ORD
ORD,DFW,4,Chicago O'Hare,Dallas/Fort Worth,hub,hub,802.1,81,6156,4754,0.772,101.23,481247.42,427710.29,8.66,4937727.600000001,3813183.4,9.746333920891058,12.620620870215685,53537.130000000005,11.124658081283844,ORD-DFW
DFW,ORD,4,Dallas/Fort Worth,Chicago O'Hare,hub,hub,802.1,99,15840,10975,0.693,139.04,1525964.0,981432.84,7.72,12705264.0,8803047.5,12.010486362188146,17.334496945518016,544531.16,35.68440408816984,DFW-ORD
ORD,DEN,1,Chicago O'Hare,Denver,hub,hub,886.2,85,6460,4344,0.672,122.07,530272.08,465759.08,8.14,5724852.0,3849652.8000000003,9.26263386372259,13.774542992552469,64512.99999999994,12.166018621987403,ORD-DEN
DEN,ORD,1,Denver,Chicago O'Hare,hub,hub,886.2,81,12960,9083,0.701,156.6,1422397.8,850532.16,7.41,11485152.0,8049354.600000001,12.38466674189423,17.670954637779282,571865.64,40.20433946115496,DEN-ORD
ORD,DEN,2,Chicago O'Hare,Denver,hub,hub,886.2,75,12000,11404,0.95,109.83,1252501.32,757747.78,7.13,10634400.0,10106224.8,11.777827804107426,12.393364928909953,494753.54000000004,39.50123900867426,ORD-DEN
DEN,ORD,2,Denver,Chicago O'Hare,hub,hub,886.2,84,12600,9443,0.749,123.28,1164133.04,855855.23,7.66,11166120.0,8368386.600000001,10.425582386719828,13.911081020085758,308277.81000000006,26.481321241427874,DEN-ORD
ORD,DEN,3,Chicago O'Hare,Denver,hub,hub,886.2,88,13200,11003,0.834,135.07,1486175.21,897456.8,7.67,11697840.0,9750858.6,12.704697704875429,15.241480478447302,588718.4099999999,39.61298816173902,ORD-DEN
DEN,ORD,3,Denver,Chicago O'Hare,hub,hub,886.2,71,11360,8680,0.764,140.03,1215460.4,723892.12,7.19,10067232.0,7692216.0,12.07343190263222,15.801173549988714,491568.2799999999,40.442969594073155,DEN-ORD
