origin,dest,route,origin_city,dest_city,origin_tier,dest_tier,distance_miles,departures,seats,passengers,revenue,op_cost,asm,rpm,load_factor,rasm_cents,yield_cents_per_mile,operating_profit,operating_margin_pct,seasonality_index,q1_to_q4_growth_pct,network_value,score_margin,score_load_factor,score_growth,score_network_value,route_health_score,recommendation
SEA,IAH,SEA-IAH,Seattle-Tacoma,Houston,hub,spoke,1872.8,332,37294,29124,6430379.68,4992532.83,69844203.2,54543427.2,0.7809299082962406,9.20674785506036,11.78946760426525,1437846.8499999996,22.360216994216422,0.7207801126218926,2.260008609556608,0.4858,0.1872625105160062,0.4617218743502681,0.18979891968883444,0.4696424286057114,29.874162102259312,CUT / RESTRUCTURE
PDX,DFW,PDX-DFW,Portland,Dallas/Fort Worth,spoke,hub,1613.6,365,41430,30470,6422590.17,4572380.48,66851448.0,49166392.0,0.7354573980207579,9.607256629654454,13.06296823651408,1850209.6899999997,28.80784295785137,0.8229734164752215,-2.000421141292904,0.46199999999999997,0.3057876208327131,0.2622856549968704,0.1786756471199033,0.41252699784017255,28.55006411823094,CUT / RESTRUCTURE
LAS,SEA,LAS-SEA,Las Vegas,Seattle-Tacoma,spoke,hub,867.0,311,52617,38508,4378675.88,3276062.12,45618939.0,33386436.0,0.7318547237584812,9.598372903850306,13.11513418203728,1102613.7599999998,25.18144275159274,0.3627298223745715,23.0575237180257,0.5074000000000001,0.23912440449176153,0.24648481774206712,0.24409776812351125,0.521478281737461,28.43122621175428,CUT / RESTRUCTURE
SEA,OMA,SEA-OMA,Seattle-Tacoma,Omaha,hub,spoke,1364.5,312,39428,29909,4668931.38,4016998.12,53799506.0,40810830.5,0.7585725880085219,8.678390801580967,11.440422365332653,651933.2600000002,13.963222136710868,0.8334614998829784,134.77508650519033,0.47530000000000006,0.03290263489233152,0.3636657211701848,0.535773719679931,0.4444444444444444,27.78988948521317,CUT / RESTRUCTURE
SEA,LAX,SEA-LAX,Seattle-Tacoma,Los Angeles,hub,spoke,955.2,353,51860,38785,4864923.35,3749335.05,49536672.0,37047432.0,0.7478789047435404,9.820852216313602,13.131607475519491,1115588.2999999998,22.931261599424783,0.8057754286450948,11.4349376114082,0.494,0.19775988198417427,0.3167646869319122,0.21375313136615112,0.4893208543316533,27.444387894962595,CUT / RESTRUCTURE
ATL,MCI,ATL-MCI,Atlanta,Kansas City,hub,spoke,691.5,342,35597,25893,2951592.23,2235915.08,24615325.5,17905009.5,0.7273927578166699,11.990872231204094,16.48472864535481,715677.1499999999,24.24715523797133,1.0608272506082723,24.557663611170327,0.4912,0.22194962865270682,0.22691524454438397,0.2480143835587611,0.4826013918886488,26.750174809222827,CUT / RESTRUCTURE
DEN,MSP,DEN-MSP,Denver,Minneapolis,hub,spoke,678.7,330,51340,37799,3869642.96,2851985.94,34844458.0,25654181.3,0.7362485391507596,11.105476113303297,15.083868453054084,1017657.02,26.298473283436984,0.5075266541442895,-1.9461601211979955,0.4582,0.2596584999496389,0.2657554919376205,0.1788173136070138,0.4034077273818093,26.657689479293488,CUT / RESTRUCTURE
ATL,LAX,ATL-LAX,Atlanta,Los Angeles,hub,spoke,1942.3,310,42796,31125,6988667.83,5114940.66,83122670.8,60454087.5,0.7272875969716796,8.4076555321656,11.560289996933625,1873727.17,26.81093472430782,0.5664899598393575,-22.388059701492537,0.49060000000000004,0.26907895162516254,0.22645402344130816,0.12544691809397976,0.4811615070794336,26.150869619110306,CUT / RESTRUCTURE
OMA,SEA,OMA-SEA,Omaha,Seattle-Tacoma,spoke,hub,1364.5,303,49398,33376,6145705.2,4200897.3100000005,67403571.0,45541552.0,0.6756548848131503,9.11777389361166,13.494720601528906,1944807.89,31.644991530020015,0.2782837967401725,5.499376644964676,0.47530000000000006,0.35794221996699616,0.0,0.1982563701612292,0.4444444444444444,24.9494828685711,CUT / RESTRUCTURE
DFW,BOS,DFW-BOS,Dallas/Fort Worth,Boston,hub,spoke,1558.9,331,50350,37696,6378377.130000001,4943823.49,78490615.0,58764294.400000006,0.7486792452830189,8.12629271665154,10.854171219317832,1434553.6400000006,22.49088774090723,0.66553480475382,-18.895038353238178,0.46809999999999996,0.18966459847117706,0.3202748712261564,0.1345666151240696,0.42716582673386105,24.6922754229903,CUT / RESTRUCTURE
DEN,BOS,DEN-BOS,Denver,Boston,hub,spoke,1749.3,291,43490,34551,6171720.23,5101274.49,76077057.0,60440064.3,0.7944584962060244,8.11245922670221,10.211306525694749,1070445.7400000002,17.344365915951446,0.862724667882261,-49.092009685230025,0.4629,0.09505736311189583,0.5210564131644156,0.055727351827926645,0.4146868250539955,24.16355426595469,CUT / RESTRUCTURE
JFK,MIA,JFK-MIA,New York JFK,Miami,spoke,spoke,1092.0,236,22080,17542,2631838.09,2050864.88,24111360.0,19155864.0,0.7944746376811594,10.915344841601634,13.739072745557182,580973.21,22.07480818092423,0.7246608140462889,-43.838292756236854,0.3365,0.18201591102782086,0.5211272074697272,0.06944393180194137,0.11135109191264696,23.367961642584547,CUT / RESTRUCTURE
SLC,DFW,SLC-DFW,Salt Lake City,Dallas/Fort Worth,spoke,hub,987.6,341,49683,36043,4714038.82,3674701.3,49066930.8,35596066.8,0.7254594126763682,9.60736435546525,13.243145222999752,1039337.5200000004,22.047708126425665,0.8900479982243431,-21.362647257447286,0.49219999999999997,0.18151773744158195,0.21843585681867628,0.12812409921835222,0.4850011999040075,22.559105901057343,CUT / RESTRUCTURE
GEG,DEN,GEG-DEN,Spokane,Denver,spoke,hub,834.5,301,37987,30235,3154301.93,2732659.84,31700151.5,25231107.5,0.7959301866427988,9.950431719545568,12.501638820253929,421642.0900000003,13.367207685156515,0.9690755746651232,-49.9535747446611,0.481,0.021946248926510793,0.5275110464140582,0.053477948938462666,0.45812335013198924,22.00703534816098,CUT / RESTRUCTURE
SFO,SEA,SFO-SEA,San Francisco,Seattle-Tacoma,spoke,hub,679.2,329,48665,35523,3550899.76,2972220.83,33053268.0,24127221.6,0.7299496558101305,10.742961210371089,14.717400199946768,578678.9299999997,16.29668447751394,0.8974467246572643,-15.558498896247242,0.5032000000000001,0.07579809485285972,0.23812944991810864,0.14327776399577752,0.5113990880729542,19.52170164307697,CUT / RESTRUCTURE
ORD,JFK,ORD-JFK,Chicago O'Hare,New York JFK,hub,spoke,737.8,342,58505,42593,3923382.38,3445775.01,43164989.0,31425115.4,0.7280232458764209,9.08926996367357,12.484862283115117,477607.3700000001,12.173357673080035,0.2658652830277275,-11.631960370608201,0.5138,0.0,0.22968047906129138,0.15352930218024902,0.5368370530357571,16.865153815673622,CUT / RESTRUCTURE
SEA,LAS,SEA-LAS,Seattle-Tacoma,Las Vegas,hub,spoke,867.0,319,41290,28626,3439214.73,3013759.37,35798430.0,24818742.0,0.6932913538387019,9.60716637573212,13.85732898951929,425455.3599999999,12.370712310830324,0.4686648501362397,-36.365607719830855,0.5074000000000001,0.0036279213997208056,0.07735114432632839,0.08895386796862578,0.521478281737461,11.680147049581473,CUT / RESTRUCTURE
