account_id,signup_date,industry,acquisition_channel,plan,seats,mrr,churn_date,churn_flag,usage_events,feature_uses,tickets,avg_resolution_hours,avg_satisfaction,health_score,revenue_at_risk
10702,2026-01-05,Retail,Organic,Pro,4,796,,False,4.0,25.0,4.0,44.475,3.5,47.0,0
10703,2025-04-11,Financial Services,Partner,Business,9,4491,,False,8.0,126.0,0.0,0.0,0.0,52.6,0
10704,2025-04-13,Technology,Partner,Starter,2,158,,False,9.0,45.0,4.0,37.8,3.15,47.25,0
10705,2025-03-19,Financial Services,Events,Business,11,5489,,False,7.0,169.0,0.0,0.0,0.0,56.900000000000006,0
10706,2025-12-05,Manufacturing,Organic,Business,17,8483,,False,5.0,161.0,1.0,18.3,4.4,71.1,0
10707,2025-01-05,Financial Services,Events,Pro,5,995,,False,10.0,97.0,0.0,0.0,0.0,49.7,0
10708,2025-12-10,Retail,Organic,Pro,6,1194,,False,6.0,60.0,3.0,56.76666666666667,2.966666666666667,49.833333333333336,0
10709,2025-10-13,Professional Services,Referral,Starter,2,158,,False,8.0,32.0,1.0,27.4,4.3,57.7,0
10710,2025-10-07,Manufacturing,Partner,Enterprise,39,50661,,False,9.0,725.0,2.0,37.9,3.65,69.25,0
10711,2026-02-12,Technology,Organic,Starter,5,395,,False,3.0,32.0,4.0,41.075,4.0,50.2,0
10712,2025-11-10,Professional Services,Organic,Business,23,11477,,False,6.0,295.0,0.0,0.0,0.0,60.0,0
10713,2026-03-13,Technology,Organic,Pro,8,1592,,False,6.0,75.0,3.0,30.933333333333334,4.066666666666666,56.83333333333333,0
10714,2026-04-04,Manufacturing,Paid Search,Starter,3,237,,False,5.0,25.0,1.0,39.9,4.4,57.5,0
10715,2026-07-07,Retail,Partner,Starter,3,237,,False,2.0,9.0,0.0,0.0,0.0,40.9,0
10716,2026-04-25,Manufacturing,Organic,Pro,9,1791,,False,1.0,25.0,0.0,0.0,0.0,42.5,0
10717,2025-11-07,Financial Services,Organic,Pro,10,1990,,False,8.0,141.0,0.0,0.0,0.0,54.099999999999994,0
10718,2025-10-23,Financial Services,Paid Search,Starter,2,158,,False,11.0,46.0,1.0,50.2,3.4,54.6,0
10719,2025-05-22,Financial Services,Organic,Business,18,8982,,False,10.0,389.0,7.0,12.014285714285714,3.5,60.5,0
10720,2025-12-26,Professional Services,Partner,Business,9,4491,,False,4.0,67.0,1.0,18.9,2.8,53.7,0
10721,2025-03-25,Financial Services,Events,Pro,9,1791,,False,6.0,100.0,3.0,28.066666666666663,4.066666666666666,59.33333333333333,0
10722,2026-07-13,Healthcare,Partner,Pro,10,1990,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10723,2026-05-23,Manufacturing,Partner,Starter,3,237,,False,1.0,6.0,2.0,51.400000000000006,3.45,48.85,0
10724,2025-03-13,Financial Services,Paid Search,Business,34,16966,,False,11.0,749.0,6.0,44.63333333333333,3.9166666666666665,62.58333333333333,0
10725,2026-04-17,Manufacturing,Partner,Starter,2,158,,False,1.0,4.0,2.0,10.05,4.199999999999999,52.39999999999999,0
10726,2025-03-12,Manufacturing,Organic,Business,19,9481,,False,6.0,232.0,1.0,35.0,3.3,69.5,0
10727,2026-03-09,Financial Services,Organic,Starter,3,237,,False,2.0,14.0,0.0,0.0,0.0,41.4,0
10728,2025-02-22,Retail,Paid Search,Pro,8,1592,,False,3.0,49.0,4.0,41.275,3.425,49.025,0
10729,2025-10-20,Technology,Organic,Starter,3,237,,False,1.0,11.0,2.0,49.7,3.8,51.1,0
10730,2026-01-30,Professional Services,Events,Starter,3,237,,False,3.0,16.0,3.0,18.0,3.4333333333333336,47.766666666666666,0
10731,2026-03-14,Manufacturing,Paid Search,Business,24,11976,,False,2.0,107.0,0.0,0.0,0.0,50.7,0
10732,2025-09-09,Technology,Events,Pro,13,2587,,False,5.0,136.0,2.0,30.85,4.5,67.1,0
10733,2026-07-07,Retail,Referral,Pro,8,1592,,False,1.0,13.0,0.0,0.0,0.0,41.3,0
10734,2026-04-10,Healthcare,Referral,Enterprise,60,77940,,False,4.0,475.0,1.0,24.0,2.8,67.0,0
10735,2025-05-05,Professional Services,Partner,Enterprise,35,45465,,False,3.0,204.0,5.0,49.22,3.9799999999999995,64.89999999999999,0
10736,2026-02-07,Manufacturing,Organic,Business,24,11976,,False,2.0,95.0,0.0,0.0,0.0,49.5,0
10737,2026-03-15,Financial Services,Paid Search,Starter,2,158,,False,1.0,4.0,0.0,0.0,0.0,40.4,0
10738,2025-07-20,Technology,Paid Search,Pro,12,2388,,False,7.0,165.0,0.0,0.0,0.0,56.5,0
10739,2026-03-19,Professional Services,Events,Business,39,19461,,False,2.0,138.0,1.0,22.4,4.5,69.3,0
10740,2026-06-24,Healthcare,Partner,Starter,3,237,,False,2.0,10.0,0.0,0.0,0.0,41.0,0
10741,2026-05-06,Manufacturing,Organic,Starter,1,79,,False,4.0,11.0,0.0,0.0,0.0,41.1,0
10742,2026-04-03,Manufacturing,Referral,Business,15,7485,,False,5.0,140.0,0.0,0.0,0.0,54.0,0
10743,2026-01-16,Manufacturing,Paid Search,Pro,12,2388,2026-06-11,True,2.0,42.0,0.0,0.0,0.0,44.2,2388
10744,2025-06-12,Technology,Organic,Pro,10,1990,,False,11.0,207.0,1.0,9.0,4.8,77.0,0
10745,2026-04-23,Healthcare,Referral,Enterprise,49,63651,,False,5.0,489.0,0.0,0.0,0.0,60.0,0
10746,2025-08-07,Technology,Referral,Pro,11,2189,,False,3.0,66.0,4.0,24.725,3.85,52.85,0
10747,2025-11-16,Technology,Organic,Pro,9,1791,,False,5.0,88.0,2.0,32.6,4.1,60.3,0
10748,2025-07-08,Healthcare,Paid Search,Starter,5,395,,False,11.0,122.0,8.0,26.7125,3.95,54.95,0
10749,2025-07-07,Retail,Organic,Starter,4,316,,False,10.0,69.0,4.0,48.349999999999994,4.175,54.775,0
10750,2025-04-05,Financial Services,Paid Search,Starter,5,395,,False,6.0,52.0,2.0,81.19999999999999,3.5,53.7,0
10751,2026-07-31,Manufacturing,Organic,Business,20,9980,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10752,2025-03-30,Technology,Partner,Business,25,12475,,False,10.0,471.0,1.0,102.4,3.4,70.0,0
10753,2025-02-21,Financial Services,Organic,Starter,3,237,,False,9.0,50.0,6.0,33.88333333333333,3.85,47.25,0
10754,2026-07-16,Manufacturing,Events,Starter,2,158,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10755,2025-11-30,Retail,Organic,Business,33,16467,,False,5.0,345.0,1.0,47.6,2.5,65.5,0
10756,2025-09-20,Financial Services,Paid Search,Starter,3,237,,False,6.0,25.0,3.0,31.8,4.0,51.5,0
10757,2026-03-19,Retail,Referral,Pro,11,2189,,False,5.0,98.0,2.0,28.349999999999998,3.45,58.05,0
10758,2025-08-18,Manufacturing,Organic,Pro,8,1592,,False,8.0,136.0,3.0,30.03333333333333,3.733333333333333,61.266666666666666,0
10759,2025-03-18,Technology,Referral,Pro,7,1393,2026-07-03,True,8.0,109.0,2.0,40.25,3.85,61.15,1393
10760,2026-03-14,Manufacturing,Partner,Starter,3,237,,False,4.0,25.0,1.0,29.4,4.8,59.5,0
10761,2025-04-16,Healthcare,Events,Pro,13,2587,,False,3.0,70.0,5.0,22.0,3.7399999999999998,50.699999999999996,0
10762,2025-11-28,Healthcare,Referral,Starter,4,316,,False,4.0,33.0,1.0,62.5,3.7,54.8,0
10763,2026-07-24,Retail,Organic,Pro,4,796,,False,2.0,18.0,0.0,0.0,0.0,41.8,0
10764,2026-07-16,Financial Services,Partner,Starter,3,237,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10765,2025-08-05,Retail,Paid Search,Pro,15,2985,,False,10.0,297.0,2.0,74.4,3.75,69.75,0
10766,2026-04-14,Professional Services,Organic,Pro,7,1393,,False,2.0,25.0,2.0,14.65,3.95,53.25,0
10767,2026-01-03,Manufacturing,Partner,Starter,2,158,,False,1.0,5.0,2.0,21.25,3.8,50.5,0
10768,2025-10-15,Financial Services,Paid Search,Starter,6,474,,False,8.0,112.0,4.0,19.225,3.475,55.575,0
10769,2025-03-25,Healthcare,Paid Search,Starter,4,316,,False,10.0,73.0,5.0,26.419999999999998,3.8,51.3,0
10770,2025-08-14,Technology,Referral,Starter,3,237,,False,5.0,28.0,3.0,33.36666666666667,4.2,52.8,0
10771,2026-01-27,Healthcare,Referral,Starter,3,237,,False,3.0,10.0,0.0,0.0,0.0,41.0,0
10772,2026-08-15,Financial Services,Organic,Enterprise,66,85734,,False,0.0,0.0,1.0,18.9,3.7,51.5,0
10773,2025-01-03,Manufacturing,Partner,Starter,2,158,2025-08-23,True,5.0,30.0,1.0,13.7,4.0,56.0,158
10774,2026-03-07,Technology,Organic,Business,27,13473,,False,6.0,293.0,1.0,43.3,3.4,70.0,0
10775,2026-05-23,Financial Services,Partner,Enterprise,54,70146,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10776,2026-07-25,Financial Services,Partner,Starter,3,237,,False,1.0,4.0,1.0,26.0,4.6,56.4,0
10777,2025-09-12,Financial Services,Partner,Pro,8,1592,,False,3.0,62.0,0.0,0.0,0.0,46.2,0
10778,2025-03-13,Technology,Organic,Business,17,8483,,False,4.0,126.0,8.0,62.5375,3.4499999999999997,52.85,0
10779,2025-06-12,Retail,Organic,Pro,12,2388,,False,4.0,102.0,0.0,0.0,0.0,50.2,0
10780,2026-05-26,Professional Services,Referral,Pro,6,1194,,False,4.0,41.0,0.0,0.0,0.0,44.1,0
10781,2026-06-11,Financial Services,Paid Search,Pro,5,995,,False,1.0,8.0,1.0,31.6,4.1,54.3,0
10782,2026-01-18,Professional Services,Events,Starter,4,316,,False,3.0,25.0,0.0,0.0,0.0,42.5,0
10783,2025-03-15,Retail,Referral,Pro,10,1990,2026-02-05,True,5.0,91.0,1.0,38.4,3.5,59.6,1990
10784,2025-03-15,Financial Services,Partner,Enterprise,53,68847,,False,7.0,731.0,1.0,55.9,2.5,65.5,0
10785,2025-10-14,Technology,Organic,Enterprise,52,67548,,False,6.0,639.0,3.0,27.833333333333332,4.233333333333333,70.16666666666667,0
10786,2025-12-19,Healthcare,Referral,Starter,3,237,,False,1.0,3.0,2.0,55.4,2.85,45.55,0
10787,2025-01-20,Healthcare,Organic,Pro,11,2189,,False,11.0,252.0,1.0,95.8,3.3,69.5,0
10788,2026-02-16,Technology,Partner,Starter,3,237,,False,2.0,11.0,2.0,45.75,3.55,49.85,0
10789,2025-11-23,Technology,Organic,Business,15,7485,2026-03-08,True,1.0,38.0,1.0,22.6,4.0,56.8,7485
10790,2025-01-08,Manufacturing,Organic,Starter,3,237,,False,9.0,50.0,2.0,35.9,3.35,52.75,0
10791,2025-02-27,Professional Services,Partner,Business,37,18463,2025-05-08,True,2.0,155.0,1.0,69.7,3.6,66.5,18463
10792,2025-09-30,Manufacturing,Paid Search,Business,10,4990,,False,2.0,50.0,0.0,0.0,0.0,45.0,0
10793,2026-03-10,Retail,Organic,Starter,4,316,,False,5.0,28.0,1.0,53.7,2.9,50.3,0
10794,2026-05-11,Retail,Organic,Starter,2,158,,False,1.0,5.0,0.0,0.0,0.0,40.5,0
10795,2025-09-16,Professional Services,Paid Search,Business,17,8483,2026-01-29,True,1.0,28.0,2.0,21.45,4.25,55.05,8483
10796,2025-06-27,Financial Services,Referral,Starter,3,237,,False,6.0,41.0,4.0,44.25,3.9749999999999996,50.975,0
10797,2026-08-04,Technology,Organic,Pro,4,796,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10798,2025-10-03,Retail,Paid Search,Business,21,10479,,False,5.0,201.0,1.0,92.7,3.4,70.0,0
10799,2025-07-09,Retail,Organic,Pro,7,1393,,False,6.0,91.0,0.0,0.0,0.0,49.1,0
10800,2025-09-23,Technology,Paid Search,Starter,1,79,,False,4.0,9.0,1.0,32.9,4.4,55.9,0
10801,2025-01-08,Retail,Referral,Pro,11,2189,,False,3.0,75.0,3.0,34.4,3.533333333333333,54.166666666666664,0
10802,2025-07-01,Financial Services,Organic,Starter,5,395,,False,3.0,29.0,0.0,0.0,0.0,42.9,0
10803,2025-11-06,Healthcare,Organic,Enterprise,76,98724,,False,5.0,712.0,0.0,0.0,0.0,60.0,0
10804,2026-07-06,Technology,Organic,Starter,3,237,,False,3.0,21.0,0.0,0.0,0.0,42.1,0
10805,2026-03-19,Manufacturing,Organic,Starter,3,237,,False,3.0,14.0,2.0,32.45,3.3499999999999996,49.15,0
10806,2026-04-14,Manufacturing,Referral,Starter,5,395,,False,2.0,22.0,1.0,41.6,4.0,55.2,0
10807,2025-11-23,Healthcare,Events,Enterprise,81,105219,,False,4.0,668.0,3.0,30.333333333333332,3.4333333333333336,66.16666666666667,0
10808,2025-03-08,Manufacturing,Partner,Starter,4,316,,False,5.0,40.0,0.0,0.0,0.0,44.0,0
10809,2025-08-23,Retail,Referral,Business,13,6487,,False,3.0,62.0,0.0,0.0,0.0,46.2,0
10810,2026-08-22,Healthcare,Paid Search,Pro,9,1791,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10811,2025-01-27,Healthcare,Paid Search,Business,21,10479,,False,11.0,440.0,1.0,29.9,3.9,72.5,0
10812,2026-06-12,Financial Services,Partner,Enterprise,24,31176,,False,1.0,59.0,0.0,0.0,0.0,45.9,0
10813,2026-02-15,Professional Services,Organic,Business,21,10479,,False,4.0,163.0,1.0,35.5,4.2,70.3,0
10814,2025-06-20,Financial Services,Referral,Enterprise,100,129900,,False,8.0,1587.0,2.0,39.95,4.4,73.0,0
10815,2026-04-12,Manufacturing,Referral,Starter,4,316,,False,2.0,14.0,0.0,0.0,0.0,41.4,0
10816,2026-05-18,Manufacturing,Organic,Business,30,14970,,False,0.0,0.0,1.0,31.0,3.6,51.0,0
10817,2025-01-26,Retail,Referral,Pro,9,1791,,False,11.0,198.0,3.0,38.699999999999996,3.8000000000000003,67.8,0
10818,2025-03-05,Professional Services,Partner,Pro,8,1592,,False,10.0,170.0,3.0,20.0,3.3666666666666667,62.833333333333336,0
10819,2026-02-04,Healthcare,Events,Business,21,10479,,False,4.0,171.0,0.0,0.0,0.0,57.099999999999994,0
10820,2026-08-23,Technology,Organic,Enterprise,34,44166,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10821,2025-01-15,Technology,Referral,Pro,6,1194,,False,10.0,134.0,0.0,0.0,0.0,53.4,0
10822,2026-02-04,Financial Services,Referral,Pro,12,2388,,False,2.0,44.0,1.0,13.0,5.0,62.4,0
10823,2025-03-23,Manufacturing,Referral,Pro,13,2587,,False,11.0,280.0,1.0,21.7,3.7,71.5,0
10824,2026-01-26,Professional Services,Paid Search,Starter,2,158,,False,1.0,4.0,0.0,0.0,0.0,40.4,0
10825,2026-01-09,Retail,Organic,Starter,4,316,,False,3.0,17.0,3.0,20.900000000000002,4.1000000000000005,51.2,0
10826,2025-02-24,Professional Services,Partner,Starter,3,237,,False,6.0,40.0,0.0,0.0,0.0,44.0,0
10827,2026-02-13,Retail,Events,Starter,3,237,,False,4.0,24.0,0.0,0.0,0.0,42.4,0
10828,2026-06-23,Technology,Paid Search,Starter,4,316,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10829,2026-06-03,Financial Services,Paid Search,Business,25,12475,,False,1.0,59.0,0.0,0.0,0.0,45.9,0
10830,2025-01-18,Financial Services,Paid Search,Pro,8,1592,,False,3.0,52.0,2.0,26.65,4.3,57.7,0
10831,2025-05-28,Professional Services,Referral,Business,29,14471,2025-11-29,True,4.0,211.0,0.0,0.0,0.0,60.0,14471
10832,2025-05-25,Professional Services,Organic,Pro,9,1791,,False,6.0,112.0,2.0,39.2,4.4,64.2,0
10833,2025-09-29,Healthcare,Paid Search,Starter,4,316,,False,7.0,52.0,1.0,8.2,3.5,55.7,0
10834,2025-03-27,Professional Services,Organic,Starter,2,158,,False,6.0,20.0,6.0,59.71666666666666,3.966666666666667,44.833333333333336,0
10835,2026-05-28,Technology,Partner,Starter,6,474,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10836,2026-04-12,Technology,Referral,Enterprise,53,68847,,False,5.0,506.0,1.0,71.2,2.2,64.0,0
10837,2026-05-01,Manufacturing,Referral,Starter,4,316,,False,0.0,0.0,2.0,22.049999999999997,3.9,50.5,0
10838,2025-04-29,Retail,Referral,Pro,5,995,2026-05-24,True,9.0,92.0,3.0,24.96666666666667,3.933333333333333,57.86666666666667,995
10839,2025-01-09,Technology,Events,Business,13,6487,,False,6.0,145.0,1.0,41.8,4.0,67.5,0
10840,2026-07-01,Manufacturing,Organic,Enterprise,69,89631,,False,0.0,0.0,1.0,55.2,4.2,54.0,0
10841,2025-06-23,Technology,Organic,Starter,3,237,,False,5.0,30.0,0.0,0.0,0.0,43.0,0
10842,2026-01-29,Retail,Organic,Starter,2,158,,False,4.0,21.0,0.0,0.0,0.0,42.1,0
10843,2026-06-30,Technology,Paid Search,Starter,4,316,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10844,2025-01-22,Healthcare,Events,Starter,2,158,,False,5.0,22.0,1.0,26.1,3.5,52.7,0
10845,2025-01-04,Healthcare,Organic,Starter,5,395,,False,9.0,84.0,2.0,36.9,4.5,61.9,0
10846,2025-01-04,Healthcare,Events,Pro,8,1592,,False,10.0,139.0,6.0,26.53333333333333,3.483333333333333,54.31666666666666,0
10847,2025-04-04,Professional Services,Organic,Business,19,9481,,False,9.0,351.0,2.0,21.1,4.65,74.25,0
10848,2025-01-31,Professional Services,Paid Search,Pro,12,2388,,False,8.0,187.0,3.0,15.266666666666666,3.6666666666666665,66.03333333333333,0
10849,2026-05-07,Manufacturing,Organic,Pro,6,1194,,False,4.0,48.0,1.0,16.5,3.7,56.3,0
10850,2025-12-30,Healthcare,Referral,Starter,2,158,,False,2.0,8.0,4.0,17.875,4.3,49.3,0
10851,2026-08-12,Technology,Paid Search,Business,17,8483,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10852,2026-04-26,Healthcare,Paid Search,Pro,11,2189,,False,2.0,52.0,0.0,0.0,0.0,45.2,0
10853,2026-08-01,Healthcare,Organic,Business,11,5489,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10854,2025-05-24,Financial Services,Partner,Enterprise,25,32475,,False,8.0,435.0,1.0,53.8,4.3,74.5,0
10855,2025-06-22,Financial Services,Events,Starter,4,316,,False,5.0,42.0,4.0,22.7,3.75,49.95,0
10856,2026-05-25,Technology,Referral,Starter,2,158,,False,1.0,4.0,1.0,99.0,4.4,55.4,0
10857,2025-05-27,Technology,Paid Search,Starter,3,237,,False,5.0,29.0,0.0,0.0,0.0,42.9,0
10858,2025-02-04,Technology,Partner,Pro,4,796,,False,8.0,65.0,2.0,52.55,4.0,57.5,0
10859,2026-02-06,Technology,Organic,Enterprise,35,45465,,False,6.0,422.0,1.0,29.2,4.3,74.5,0
10860,2026-04-26,Manufacturing,Partner,Starter,3,237,,False,3.0,17.0,0.0,0.0,0.0,41.7,0
10861,2026-08-04,Financial Services,Referral,Business,25,12475,,False,2.0,97.0,1.0,35.3,3.4,59.7,0
10862,2026-07-11,Healthcare,Partner,Pro,6,1194,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10863,2025-03-14,Professional Services,Organic,Starter,5,395,,False,5.0,57.0,1.0,16.0,4.2,59.7,0
10864,2026-04-09,Manufacturing,Referral,Starter,2,158,,False,2.0,7.0,0.0,0.0,0.0,40.7,0
10865,2026-05-23,Professional Services,Paid Search,Pro,6,1194,,False,4.0,44.0,1.0,37.0,3.5,54.9,0
10866,2026-02-23,Manufacturing,Paid Search,Pro,14,2786,,False,1.0,28.0,2.0,32.15,3.25,50.05,0
10867,2026-05-07,Technology,Partner,Pro,9,1791,,False,2.0,37.0,0.0,0.0,0.0,43.7,0
10868,2026-05-18,Technology,Events,Starter,2,158,,False,1.0,3.0,0.0,0.0,0.0,40.3,0
10869,2025-09-25,Technology,Organic,Pro,8,1592,,False,5.0,82.0,4.0,50.975,3.9000000000000004,54.7,0
10870,2025-01-25,Healthcare,Organic,Starter,5,395,,False,8.0,71.0,2.0,38.75,4.050000000000001,58.35000000000001,0
10871,2025-10-01,Professional Services,Referral,Business,30,14970,,False,5.0,310.0,2.0,40.55,3.5,68.5,0
10872,2025-05-02,Retail,Referral,Starter,2,158,2026-03-20,True,3.0,14.0,4.0,54.875,3.75,47.15,158
10873,2025-03-10,Retail,Referral,Starter,3,237,2025-06-22,True,1.0,10.0,1.0,29.9,2.9,48.5,237
10874,2025-03-16,Healthcare,Partner,Pro,8,1592,,False,9.0,155.0,3.0,40.86666666666667,3.1999999999999997,60.5,0
10875,2026-02-23,Retail,Partner,Pro,6,1194,,False,3.0,33.0,0.0,0.0,0.0,43.3,0
10876,2025-10-30,Technology,Organic,Pro,8,1592,,False,4.0,54.0,2.0,26.9,3.4,53.4,0
10877,2025-11-20,Retail,Referral,Pro,8,1592,,False,1.0,18.0,0.0,0.0,0.0,41.8,0
10878,2026-03-24,Professional Services,Paid Search,Enterprise,67,87033,,False,2.0,254.0,3.0,62.63333333333333,4.333333333333333,70.66666666666667,0
10879,2025-11-25,Healthcare,Referral,Pro,12,2388,,False,1.0,29.0,1.0,55.4,3.4,52.9,0
10880,2026-01-14,Healthcare,Organic,Pro,7,1393,,False,5.0,78.0,1.0,26.1,4.3,62.3,0
10881,2025-02-21,Technology,Referral,Pro,7,1393,,False,3.0,57.0,3.0,43.199999999999996,3.6333333333333333,52.86666666666667,0
10882,2026-05-26,Healthcare,Referral,Starter,4,316,,False,3.0,33.0,0.0,0.0,0.0,43.3,0
10883,2025-09-27,Technology,Organic,Pro,7,1393,,False,2.0,32.0,1.0,47.3,3.1,51.7,0
10884,2025-04-04,Financial Services,Partner,Starter,4,316,2025-12-21,True,6.0,49.0,2.0,19.45,4.65,59.15,316
10885,2026-05-03,Retail,Referral,Pro,8,1592,,False,2.0,37.0,0.0,0.0,0.0,43.7,0
10886,2026-03-17,Professional Services,Paid Search,Starter,2,158,,False,2.0,9.0,0.0,0.0,0.0,40.9,0
10887,2025-02-01,Retail,Paid Search,Enterprise,32,41568,,False,10.0,627.0,2.0,35.45,4.0,71.0,0
10888,2025-04-26,Professional Services,Partner,Pro,13,2587,,False,7.0,173.0,3.0,63.9,3.9666666666666663,66.13333333333333,0
10889,2025-01-10,Healthcare,Organic,Business,17,8483,,False,5.0,184.0,3.0,33.333333333333336,4.1000000000000005,67.9,0
10890,2025-06-12,Manufacturing,Organic,Pro,14,2786,,False,7.0,211.0,0.0,0.0,0.0,60.0,0
10891,2025-03-01,Healthcare,Referral,Starter,3,237,,False,10.0,60.0,1.0,33.3,4.3,60.5,0
10892,2026-03-02,Retail,Referral,Business,20,9980,,False,7.0,280.0,0.0,0.0,0.0,60.0,0
10893,2025-11-10,Financial Services,Referral,Pro,18,3582,,False,7.0,252.0,0.0,0.0,0.0,60.0,0
10894,2026-08-12,Retail,Partner,Business,12,5988,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10895,2026-03-26,Healthcare,Organic,Pro,4,796,,False,2.0,23.0,1.0,74.2,4.5,57.8,0
10896,2026-01-02,Financial Services,Organic,Pro,13,2587,,False,4.0,91.0,1.0,7.8,3.7,60.6,0
10897,2025-11-02,Retail,Referral,Business,13,6487,,False,4.0,90.0,3.0,33.0,3.533333333333333,55.666666666666664,0
10898,2025-02-02,Retail,Partner,Pro,8,1592,2025-06-14,True,4.0,73.0,5.0,31.0,3.62,50.4,1592
10899,2025-02-12,Retail,Partner,Starter,2,158,,False,7.0,29.0,2.0,46.050000000000004,2.8499999999999996,48.15,0
10900,2026-01-05,Financial Services,Partner,Pro,9,1791,2026-07-01,True,2.0,46.0,1.0,13.8,4.1,58.1,1791
10901,2025-01-03,Healthcare,Paid Search,Pro,6,1194,,False,5.0,49.0,7.0,40.228571428571435,3.3428571428571425,44.614285714285714,0
10902,2025-01-26,Retail,Partner,Enterprise,42,54558,,False,7.0,595.0,1.0,26.7,3.8,72.0,0
10903,2025-05-12,Healthcare,Paid Search,Starter,4,316,,False,3.0,26.0,1.0,34.5,2.6,48.6,0
10904,2026-06-15,Healthcare,Organic,Pro,6,1194,,False,2.0,24.0,1.0,42.8,4.1,55.9,0
10905,2025-10-03,Retail,Paid Search,Business,14,6986,,False,3.0,83.0,0.0,0.0,0.0,48.3,0
10906,2026-03-02,Manufacturing,Partner,Pro,7,1393,,False,0.0,0.0,1.0,26.7,4.3,54.5,0
10907,2025-09-04,Professional Services,Referral,Pro,5,995,,False,5.0,58.0,2.0,40.2,3.4,53.8,0
10908,2025-04-14,Manufacturing,Paid Search,Pro,7,1393,,False,8.0,117.0,5.0,23.339999999999996,3.5,54.2,0
10909,2025-08-11,Professional Services,Referral,Starter,3,237,2025-11-28,True,3.0,16.0,0.0,0.0,0.0,41.6,237
10910,2025-02-25,Financial Services,Paid Search,Business,16,7984,,False,6.0,198.0,2.0,65.3,3.55,68.55,0
10911,2026-04-08,Professional Services,Organic,Starter,3,237,,False,2.0,11.0,1.0,34.5,1.2,40.1,0
10912,2025-04-21,Retail,Paid Search,Starter,3,237,,False,9.0,39.0,3.0,32.300000000000004,3.966666666666667,52.733333333333334,0
10913,2025-08-14,Retail,Partner,Pro,6,1194,,False,7.0,88.0,2.0,6.699999999999999,4.300000000000001,61.3,0
10914,2026-08-12,Healthcare,Organic,Business,23,11477,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10915,2025-12-22,Technology,Referral,Business,30,14970,,False,4.0,233.0,2.0,13.8,4.15,71.75,0
10916,2025-10-03,Manufacturing,Organic,Starter,3,237,,False,5.0,25.0,2.0,64.85,3.0999999999999996,49.0,0
10917,2025-11-22,Manufacturing,Organic,Starter,4,316,,False,3.0,30.0,1.0,40.4,2.9,50.5,0
10918,2026-04-16,Financial Services,Events,Enterprise,41,53259,,False,0.0,0.0,0.0,0.0,0.0,40.0,0
10919,2025-06-02,Financial Services,Referral,Starter,3,237,2025-12-11,True,2.0,18.0,0.0,0.0,0.0,41.8,237
10920,2026-01-17,Healthcare,Referral,Starter,5,395,,False,5.0,61.0,1.0,72.9,4.2,60.1,0
10921,2026-06-08,Professional Services,Organic,Starter,4,316,,False,2.0,12.0,0.0,0.0,0.0,41.2,0
10922,2025-12-10,Healthcare,Events,Pro,4,796,,False,5.0,38.0,4.0,32.3,3.925,50.425,0
10923,2025-09-25,Professional Services,Organic,Business,21,10479,,False,8.0,360.0,1.0,46.6,3.3,69.5,0
10924,2025-03-29,Healthcare,Partner,Business,28,13972,,False,8.0,441.0,1.0,68.0,3.5,70.5,0
10925,2025-05-29,Professional Services,Referral,Pro,7,1393,,False,11.0,155.0,9.0,35.82222222222222,3.711111111111111,57.05555555555556,0
10926,2026-07-22,Healthcare,Organic,Starter,4,316,,False,2.0,12.0,0.0,0.0,0.0,41.2,0
10927,2025-11-21,Healthcare,Paid Search,Starter,2,158,,False,10.0,35.0,1.0,28.0,3.5,54.0,0
10928,2025-06-30,Professional Services,Organic,Pro,5,995,,False,3.0,28.0,1.0,67.8,3.3,52.3,0
10929,2025-09-09,Financial Services,Paid Search,Starter,3,237,2026-07-31,True,7.0,40.0,0.0,0.0,0.0,44.0,237
10930,2025-12-13,Retail,Organic,Starter,2,158,,False,6.0,23.0,1.0,129.7,2.8,49.3,0
10931,2025-11-19,Professional Services,Partner,Starter,3,237,,False,4.0,20.0,1.0,26.6,4.1,55.5,0
10932,2026-02-24,Financial Services,Partner,Starter,5,395,,False,3.0,35.0,1.0,20.4,3.4,53.5,0
10933,2025-06-04,Manufacturing,Partner,Pro,4,796,,False,10.0,86.0,1.0,15.4,4.4,63.6,0
10934,2026-01-25,Technology,Organic,Pro,5,995,2026-04-04,True,0.0,0.0,1.0,26.6,3.6,51.0,995
